"CouncilSiteID","SiteID","LawaSiteID","NZReach","Region","Agency","SWQAltitude","SWQLanduse","Lat","Long","accessDate","Landcover","Altitude","Order","StreamOrder"
"EK598179","puarenga at fri","ebop-00019",4013244,"bay of plenty","boprc","upland","rural",-38.1564389941754,176.263799380814,"23-Jun-2020","P",294.5,"4","1&5"
"EL174017","ngongotaha at sh36","ebop-00010",4010395,"bay of plenty","boprc","upland","rural",-38.0823576072631,176.212205642004,"23-Jun-2020","P",369.25,"5","1&5"
"Ellis Ck @ 50m d/s Ferry Rd Br","ellis ck @ 50m d/s ferry rd br","wcrc-00020",12037749,"west coast","wcrc","lowland","rural",-42.98688033,170.703026,"23-Jun-2020","P",9.66666666666667,"3","1&3&2"
"Enaki Stream D/S site for Riparian","enaki stream upstream of mangatarere stream confluence","lawa-100394",9007826,"wellington","gwrc","lowland","rural",-41.02534566,175.49726909,"23-Jun-2020","P",71,"3","3&4"
"EO451883","waitao at waitao rd","ebop-00039",4001499,"bay of plenty","boprc","lowland","rural",-37.7336210997026,176.228499689903,"23-Jun-2020","P",37,"4","4&1"
"EP623312","rocky at mangatawa lane","ebop-00023",4001210,"bay of plenty","boprc","lowland","rural",-37.6944799012024,176.246312200819,"23-Jun-2020","P",15,"3","4"
"Esk River at Berry Road","176","hbrc-00022",8018541,"hawkes bay","hbrc","upland","rural",-39.2294717695501,176.796762547934,"23-Jun-2020","P",304.5,"4","2&4"
"Esk River at Waipunga Bridge","182","hbrc-00002",8021730,"hawkes bay","hbrc","lowland","rural",-39.3853701500731,176.821159325303,"23-Jun-2020","P",247,"5","5"
"FL230406","ohau channel at sh33","ebop-00012",4009042,"bay of plenty","boprc","upland","rural",-38.0439971161231,176.330840055897,"23-Jun-2020","P",286,"6","6"
"FL356693","kaituna at rotoiti outlet","ebop-00007",4008095,"bay of plenty","boprc","upland","rural",-38.0177585587837,176.343976823451,"23-Jun-2020","P",323,"6","1&6"
"Flaxbourne River at Quarry","flaxbourne river at quarry","mdc-00009",11028010,"marlborough","mdc","lowland","rural",-41.83359628,174.17396926,"23-Jun-2020","P",127,"1","1"
"FN834668","kaituna at maungarangi rd","ebop-00003",4003662,"bay of plenty","boprc","lowland","rural",-37.8384673935175,176.390192548793,"23-Jun-2020","P",19,"6","6"
"FO620177","kaituna at te matai","ebop-00057",4002830,"bay of plenty","boprc","lowland","rural",-37.7934217549296,176.363800997398,"23-Jun-2020","P",8.7598183155075,"6","6&4&1"
"Ford Ck @ Blackball-Taylorville Rd","ford ck @ blackball-taylorville rd","wcrc-00004",12026540,"west coast","wcrc","lowland","native",-42.37775303,171.41290187,"23-Jun-2020","IF",72,"4","3&7"
"Fraser at Marshall Road","fraser river at marshall road","orc-00013",14039213,"otago","orc","lowland","rural",-45.24738821,169.35625335,"23-Jun-2020","P",141,"5","5"
"GJ662805","tarawera at lake outlet","ebop-00051",4014379,"bay of plenty","boprc","upland","native",-38.1832613030459,176.500596760016,"23-Jun-2020","IF",531.5,"6","6"
"GM781934","pongakawa at pumphouse","ebop-00047",4005113,"bay of plenty","boprc","lowland","rural",-37.9013550234117,176.500737085208,"23-Jun-2020","P",45,"4","4"
"GN849464","pongakawa at old coach rd","ebop-00017",4004139,"bay of plenty","boprc","lowland","rural",-37.8534811960477,176.506195407174,"23-Jun-2020","P",103,"5","4"
"GN922883","pongakawa at sh2","ebop-00016",4003250,"bay of plenty","boprc","lowland","rural",-37.8155217087343,176.512698416166,"23-Jun-2020","P",17,"5","2"
"Graham River at Road Bridge","graham river at road bridge","mdc-00010",11011032,"marlborough","mdc","lowland","native",-41.27076198,174.07392726,"23-Jun-2020","S",14,"2","2"
"Groom at Maitai Confluence","groom at maitai confluence","ncc-00018",10010859,"nelson","ncc","lowland","exotic",-41.2881737,173.32561357,"23-Jun-2020","IF",1,"4","5"
"GS1","Waipaoa at Kanakanaia (NRWQN) (GS1)","gdc-00027",5010399,"gisborne","niwa",NA,NA,-38.4685478210449,177.881820678711,"2019-07-11","P",177,"1","1"
"GS2","Waikohu at No. 1 Br. (NRWQN) (GS2)","nrwqn-00011",5009160,"gisborne","niwa","Upland","Rural",-38.4150047302246,177.561676025391,"2019-07-11","P",517,"4","4"
"GS3","Motu at Waitangirua (NRWQN) (GS3)","nrwqn-00012",4016589,"bay of plenty","niwa","Upland","Rural",-38.1997337341309,177.621002197266,"2019-07-11","P",630,"1","1&5"
"GS4","Motu at Houpoto (NRWQN) (GS4)","ebop-00045",4005222,"bay of plenty","niwa","Lowland","Forest",-37.8636932373047,177.632278442383,"2019-07-11","IF",139,"6","1"
"GY1","Buller at Te Kuha (NRWQN) (GY1)","nrwqn-00053",12012463,"west coast","niwa","Lowland","Forest",-41.8349266052246,171.699829101563,"2019-07-11","IF",566,"7","1"
"GY2","Grey at Dobson (NRWQN) (GY2)","nrwqn-00051",12028095,"west coast","niwa","Lowland","Forest",-42.453540802002,171.297882080078,"2019-07-11","IF",13,"7","7"
"GY3","Grey at Waipuna (NRWQN) (GY3)","nrwqn-00052",12025710,"west coast","niwa","Upland","Forest",-42.3544578552246,171.786163330078,"2019-07-11","IF",243,"2","5"
"GY4","Haast at Roaring Billy (NRWQN) (GY4)","nrwqn-00050",12052271,"otago","niwa","Lowland","Forest",-43.9424743652344,169.297927856445,"2019-07-11","IF",942,"1","1"
"Haast at Roaring Billy","haast at roaring billy","nrwqn-00050",12052271,"otago","orc","upland","unstated",-43.93995405,169.2968615,"23-Jun-2020","IF",942,"1","1"
"HALS03","nottingham stream at candys road","ccc-00036",48172,"canterbury","ecan","lowland","rural",-43.5960820755419,172.560469911407,"23-Jun-2020","P",0,"1","3"
"HALS04","halswell river at akaroa highway (tai tapu road)","ccc-00038",48844,"canterbury","ecan","lowland","rural",-43.6083092292221,172.559316723578,"23-Jun-2020","P",66,"3","4"
"HALS05","knights stream at sabys road","ccc-00037",48525,"canterbury","ecan","lowland","rural",-43.5980955591596,172.550424215425,"23-Jun-2020","P",3,"3","3"
"Hamanatua Stream at Okitu Bridge","hamanatua stream at okitu bridge","gdc-00032",5013269,"gisborne","gdc","lowland","rural",-38.67822058,178.08004372,"23-Jun-2020","P",23,"3","3"
"Hamilton Burn at Affleck Road","hamilton burn at affleck road","es-00164",15036486,"southland","es","upland","rural",-45.7848090419463,168.191258548416,"23-Jun-2020","P",244,"5","5"
"Hangaroa River at Doneraille Park","279","hbrc-00032",8003680,"hawkes bay","hbrc","lowland","rural",-38.7334297866137,177.584339842185,"23-Jun-2020","P",439,"5","6"
"Harris Ck @ Mulvaney Rd","harris ck @ mulvaney rd","wcrc-00014",12035613,"west coast","wcrc","lowland","rural",-42.8525437,171.0115477,"23-Jun-2020","P",15.5,"3","3"
"Hautapu at Alabasters","hautapu at alabasters","hrc-00003",7023817,"horizons","hrc","upland","rural",-39.6568799999999,175.78086,"23-Jun-2020","P",507,"5","5&1"
"Hautapu at d/s Taihape STP","hautapu at d/s taihape stp","lawa-101919",7024391,"horizons","hrc","upland","rural",-39.68303099,175.816911,"23-Jun-2020","P",424.5,"5","3&5"
"Hautapu at Papakai Road Bridge","hautapu at papakai road bridge","lawa-100545",7024128,"horizons","hrc","upland","rural",-39.6721439099999,175.8026666,"23-Jun-2020","P",443.25,"5","1&5&2"
"Hautapu at US Rangitikei River Conf","hautapu at us rangitikei river conf","hrc-00002",7026047,"horizons","hrc","upland","rural",-39.7537599999999,175.83617,"23-Jun-2020","P",389,"5","1&5"
"Hawea at Camphill Bridge","hawea river at camphill bridge","orc-00015",14011901,"otago","orc","upland","rural",-44.65045243,169.24640206,"23-Jun-2020","T",319,"6","6"
"HEATH01","heathcote river at ferrymead bridge","ccc-00027",47241,"canterbury","ecan","lowland","urban",-43.559910251614,172.708799883464,"23-Jun-2020","U",1,"5","4"
"HEATH02","heathcote river at tunnel road","ccc-00026",47145,"canterbury","ecan","lowland","urban",-43.5563186448341,172.691268649199,"23-Jun-2020","U",2.67674636841,"5","4"
"HEATH03","heathcote river at opawa road/clarendon terrace","ccc-00023",47078,"canterbury","ecan","lowland","urban",-43.5556017193212,172.666472146971,"23-Jun-2020","U",8.55736923218,"5","4"
"HEATH04","heathcote river at bowenvale avenue","ccc-00022",47708,"canterbury","ecan","lowland","urban",-43.5720568323126,172.643184667368,"23-Jun-2020","U",7,"5","2"
"HEATH05","cashmere stream at worsleys road","ccc-00020",47855,"canterbury","ecan","lowland","urban",-43.5775960140065,172.616312750997,"23-Jun-2020","U",6,"3","3"
"HEATH06","heathcote river at rose street","ccc-00018",47077,"canterbury","ecan","lowland","urban",-43.5707152325921,172.612271040374,"23-Jun-2020","U",64,"2","4"
"HEATH07","heathcote river at ferniehurst street","ccc-00021",47656,"canterbury","ecan","lowland","urban",-43.5734881315978,172.617910682521,"23-Jun-2020","U",64,"5","4"
"HEATH08","heathcote river at templetons road","ccc-00014",47128,"canterbury","ecan","lowland","urban",-43.5617741065307,172.577833809996,"23-Jun-2020","U",18,"2","2"
"HEATH09","haytons stream at retention basin","ccc-00015",47128,"canterbury","ecan","lowland","urban",-43.5554877149543,172.579189062079,"23-Jun-2020","U",15,"2","3"
"HEATH10","curletts road stream upstream of heathcote river","ccc-00016",47088,"canterbury","ecan","lowland","urban",-43.5544930878685,172.590432667221,"23-Jun-2020","U",13,"3","4"
"HEATH11","heathcote river at catherine street","ecan-10005",46901,"canterbury","ecan","lowland","urban",-43.5532364348419,172.683104461899,"23-Jun-2020","U",2.64374089241,"5","1"
"HEATH12","heathcote river at mackenzie avenue","ccc-00024",46901,"canterbury","ecan","lowland","urban",-43.5528995571183,172.672043169022,"23-Jun-2020","U",6.68731880188,"5","4"
"HEATH14","curletts road stream at motorway","ccc-00017",46905,"canterbury","ecan","lowland","urban",-43.548646774227,172.58400022271,"23-Jun-2020","U",13,"1","3"
"HEATH16","cashmere stream at sutherlands road","ccc-00019",48186,"canterbury","ecan","lowland","rural",-43.5879724435027,172.579770063283,"23-Jun-2020","P",46,"1","2"
"Hedgehope Stream 20m u/s Makarewa Confl","hedgehope stream 20m u/s makarewa confl","es-00165",15056334,"southland","es","lowland","rural",-46.2667698347913,168.453503410746,"23-Jun-2020","P",29,"5","6"
"Herehere Stream at Te Aute Road","310","hbrc-00067",8026084,"hawkes bay","hbrc","lowland","rural",-39.6722056442898,176.866223188135,"23-Jun-2020","P",11,"3","3"
"Heriot Burn at Park Hill Road","heriot burn at park hill road","orc-00017",14062378,"otago","orc","upland","rural",-45.87150623,169.21244457,"23-Jun-2020","P",158,"5","4&5"
"Hikuwai River at No 4 Bridge","hikuwai river at no 4 bridge","gdc-00003",5006266,"gisborne","gdc","lowland","rural",-38.20389326,178.25582994,"23-Jun-2020","P",42.5,"5","1&6"
"Hikuwai River at Willowflat","hikuwai river at willowflat","gdc-00004",5007406,"gisborne","gdc","lowland","rural",-38.29225747,178.26918382,"23-Jun-2020","P",134.333333333333,"5","6&1"
"Hillwood at Glen Rd","hillwood at glen rd","ncc-00040",10009289,"nelson","ncc","lowland","rural",-41.20348936,173.35949584,"23-Jun-2020","P",0,"3","2&3"
"HM1","Waipa at Otewa (NRWQN) (HM1)","nrwqn-00040",3029287,"waikato","niwa","Lowland","Rural",-38.2687072753906,175.348266601563,"2019-07-11","P",215,"5","5"
"HM2","Waipa at Whatawhata (NRWQN) (HM2)","nrwqn-00041",3017829,"waikato","niwa","Lowland","Rural",-37.7985610961914,175.15185546875,"2019-07-11","P",21.75,"6","1&7"
"HM3","Waikato at Hamilton Traffic Br. (NRWQN) (HM3)","ew-00124",3017804,"waikato","niwa",NA,NA,-37.7922019958496,175.289093017578,"2019-07-11","P",40,"7","7"
"HM4","Waikato at Rangiriri (NRWQN) (HM4)","nrwqn-00044",3010661,"waikato","niwa","Lowland","Rural",-37.4320983886719,175.13151550293,"2019-07-11","P",13,"1","1"
"HM5","Waihou at Te Aroha (NRWQN) (HM5)","nrwqn-00043",3013014,"waikato","niwa","Lowland","Rural",-37.5466270446777,175.706771850586,"2019-07-11","P",40,"6","6"
"HM6","Ohinemuri at Karangahake (NRWQN) (HM6)","nrwqn-00045",3010506,"waikato","niwa","Lowland","Rural",-37.414794921875,175.715286254883,"2019-07-11","P",122.5660800934,"5","5"
"HN674689","Waitahanui at Otamarakau Marae","ebop-00038",4003723,"bay of plenty","boprc","lowland","rural",-37.8304503881097,176.598798594433,"23-Jun-2020","P",14,"4","4"
"Hohonu Rv @ Mitchells-Kumara Rd Br","hohonu rv @ mitchells-kumara rd br","wcrc-00036",12031547,"west coast","wcrc","upland","native",-42.64485315,171.35324867,"23-Jun-2020","IF",308,"3","1&3"
"Hohonu Rv @ Mouth","hohonu rv @ mouth","wcrc-00040",12031252,"west coast","wcrc","lowland","native",-42.61157882,171.41325576,"23-Jun-2020","IF",93,"4","1"
"Hokio at Lake Horowhenua","hokio at lake horowhenua","hrc-00004",7045750,"horizons","hrc","lowland","rural",-40.605,175.23608,"23-Jun-2020","P",30.5,"4","4&1"
"Horokiri Stream at Snodgrass","horokiri stream at snodgrass","gw-00013",9009035,"wellington","gwrc","lowland","rural",-41.07930266,174.92617299,"23-Jun-2020","P",36,"4","4"
"Huangarua River at Ponatahi Bridge","huangarua river at ponatahi bridge","gw-00051",9012636,"wellington","gwrc","lowland","rural",-41.20800072,175.46909416,"23-Jun-2020","P",29,"6","6"
"Hutt River at Boulcott","hutt river at boulcott","gw-00022",9012031,"wellington","gwrc","lowland","forest",-41.19670926,174.92047746,"23-Jun-2020","IF",63,"6","1&6"
"Hutt River at Kaitoke","hutt river at kaitoke","nrwqn-00047",9008427,"wellington","gwrc","upland","forest",-41.05101129,175.19123118,"23-Jun-2020","IF",417,"4","4"
"Hutt River at Te Marua Intake Site","hutt river at te marua intake site","gw-00020",9009042,"wellington","gwrc","lowland","forest",-41.07991041,175.14363637,"23-Jun-2020","IF",138,"5","5"
"Hutt River Opposite Manor Park Golf Club","hutt river opposite manor park golf club","gw-00021",9010876,"wellington","gwrc","lowland","forest",-41.15364323,174.98644435,"23-Jun-2020","IF",58,"6","4"
"HV1","Makaroro at Burnt Br. (NRWQN) (HV1)","nrwqn-00013",8028042,"hawkes bay","niwa","Upland","Forest",-39.8178787231445,176.303985595703,"2019-07-11","IF",376.2,"4","4&1"
"HV2","Tukituki at Red Br. (NRWQN) (HV2)","hbrc-00043",8026815,"hawkes bay","niwa","Lowland","Rural",-39.7153930664063,176.927017211914,"2019-07-11","P",45.5,"3","7&3"
"HV3","Ngaruroro at Chesterhope (NRWQN) (HV3)","nrwqn-00014",8025078,"hawkes bay","niwa","Lowland","Rural",-39.596435546875,176.872451782227,"2019-07-11","U",14,"1","6"
"HV4","Ngaruroro at Kuripapango (NRWQN) (HV4)","lawa-100218",8021350,"hawkes bay","niwa",NA,NA,-39.3799285888672,176.330612182617,"2019-07-11","IF",500,"5","5"
"HV5","Mohaka at Raupunga (NRWQN) (HV5)","nrwqn-00017",8014818,"hawkes bay","niwa","Lowland","Forest",-39.0735664367676,177.12907409668,"2019-07-11","P",34,"3","7"
"HV6","Mohaka at Glenfalls (NRWQN) (HV6)","nrwqn-00016",8017299,"hawkes bay","niwa","Upland","Forest",-39.1777572631836,176.634796142578,"2019-07-11","P",419,"1","6"
"IG265664","rangitaiki at murupara","ebop-00048",4022486,"bay of plenty","boprc","upland","exotic",-38.4601551204011,176.69768552677,"23-Jun-2020","EF",195,"7","6"
"IG691428","whirinaki at galatea","ebop-00053",4022892,"bay of plenty","boprc","upland","native",-38.4798169932264,176.747577277343,"23-Jun-2020","IF",230,"5","5"
"Ihungia River at Ihungia Rd Br","ihungia river at ihungia rd br","gdc-00005",5004508,"gisborne","gdc","unstated","exotic",-38.04691689,178.1766513,"23-Jun-2020","P",220,"5","5"
"IK555889","tarawera at kawerau bridge","ebop-00024",4010551,"bay of plenty","boprc","lowland","forest",-38.0802784158219,176.712421137622,"23-Jun-2020","EF",26.25,"6","6&1"
"IL818464","tarawera at sh30","ebop-00025",4008565,"bay of plenty","boprc","lowland","forest",-38.0265092686686,176.738648828543,"23-Jun-2020","EF",3.537569582463,"6","1&6"
"Irthing Stream at Ellis Road","irthing stream at ellis road","es-00013",15031719,"southland","es","upland","rural",-45.6796047663668,168.425875807601,"23-Jun-2020","P",218,"6","6"
"Jenkins at Pascoe St","jenkins at pascoe st","ncc-00006",10011583,"nelson","ncc","lowland","urban",-41.295048,173.24084684,"23-Jun-2020","U",27.25,"1","1&2"
"JK491452","rangitaiki at matahina dam","ebop-00021",4012263,"bay of plenty","boprc","lowland","native",-38.1150203795324,176.819978908605,"23-Jun-2020","EF",39,"7","6"
"JL350292","rangitaiki at te teko","ebop-00070",4009262,"bay of plenty","boprc","lowland","forest",-38.0400378942047,176.800003428746,"23-Jun-2020","EF",-3,"7","6"
"JM102399","tarawera at awakaponga","ebop-00075",4005288,"bay of plenty","boprc","lowland","rural",-37.9414091255637,176.766690971962,"23-Jun-2020","P",-21.96124916078,"4","1&4&2&6"
"Kahahakuri Stream U/S Tukituki Confl","2003","lawa-100648",8030837,"hawkes bay","hbrc","upland","rural",-39.9767936624507,176.505357946485,"23-Jun-2020","P",185.5,"1","1"
"Kahuterawa at Johnstons Rata","kahuterawa at johnstons rata","hrc-00005",7041729,"horizons","hrc","lowland","forest",-40.4490699999999,175.62164,"23-Jun-2020","P",174.666666666667,"4","4&1"
"Kahuterawa at Keebles Farm","kahuterawa at keebles farm","hrc-00345",7040374,"horizons","hrc","lowland","rural",-40.39313,175.59101,"23-Jun-2020","P",45,"4","4&1"
"Kai Iwi at Handley Road","kai-iwi at handley road","hrc-00090",6016794,"horizons","hrc","lowland","",-39.88036412,174.9010782,"23-Jun-2020","P",20,"1","1"
"Kaikorai Stream at Brighton Road","kaikorai stream at brighton road","orc-00021",14062358,"otago","orc","lowland","urban",-45.90427956,170.42170867,"23-Jun-2020","U",28,"3","1&3"
"Kaituna River at Higgins Bridge","kaituna river at higgins bridge","mdc-00012",11012188,"marlborough","mdc","lowland","rural",-41.31128476,173.77473321,"23-Jun-2020","P",2.5,"5","1&5"
"Kaiwharawhara Stream at Ngaio Gorge","kaiwharawhara stream at ngaio gorge","gw-00019",9013489,"wellington","gwrc","lowland","urban",-41.25798289,174.77940709,"23-Jun-2020","U",244,"4","4"
"Kakanui at Clifton Falls Bridge","kakanui river at clifton falls br","orc-00115",14026079,"otago","orc","lowland","rural",-45.03179169,170.75220051,"23-Jun-2020","P",103,"5","5"
"Kakanui at McCones","kakanui river at mccones","orc-00025",14032923,"otago","orc","lowland","rural",-45.17720505,170.881087,"23-Jun-2020","P",20.25,"6","1&6&5"
"Karakatuwhero River at SH35 Br","karakatuwhero river at sh35 br","gdc-00006",5000331,"gisborne","gdc","lowland","rural",-37.62563187,178.33460144,"23-Jun-2020","IF",1,"4","4"
"Karewarewa Stream at Paki Paki","400","hbrc-00014",8026382,"hawkes bay","hbrc","lowland","rural",-39.6939276374835,176.790917066045,"23-Jun-2020","P",9,"5","5"
"Karori Stream at Makara Peak Mountain Bike Park","karori stream at makara peak mountain bike park","gw-00018",9014420,"wellington","gwrc","lowland","urban",-41.29542655,174.72253616,"23-Jun-2020","U",135,"3","3"
"Kauru at Ewings","kauru at ewings","orc-00117",14030211,"otago","orc","upland","rural",-45.11102763,170.73635297,"23-Jun-2020","P",172,"5","5"
"Kawarau at Chards Road","kawarau at chards road","nrwqn-00030",14027411,"otago","orc","upland","unstated",-45.0063712,168.86873471,"23-Jun-2020","P",405,"1","7"
"Kenepuru Stream at Kenepuru Head","kenepuru stream at kenepuru head","mdc-00011",11008632,"marlborough","mdc","lowland","rural",-41.16612951,174.12387854,"23-Jun-2020","IF",6,"2","4"
"Kiwitea at Kimbolton Rd","kiwitea at kimbolton rd","hrc-00346",7036107,"horizons","hrc","lowland","rural",-40.2109,175.59674,"23-Jun-2020","P",101,"5","1&5"
"KL998150","whakatane at pekatahi bridge","ebop-00042",4010027,"bay of plenty","boprc","lowland","forest",-38.0465484125758,176.987968121962,"23-Jun-2020","IF",40.5,"7","7"
"Kopuaranga River at Stuarts","kopuaranga river at stuarts","gw-00038",9004627,"wellington","gwrc","lowland","rural",-40.89357041,175.69179599,"23-Jun-2020","P",141,"5","5"
"Kopuawhakapata Stream at Hirini St","kopuawhakapata stream at hirini st","gdc-00007",5013240,"gisborne","gdc","lowland","urban",-38.67070898,178.03168577,"23-Jun-2020","U",23.7718315125,"2","1"
"Kopuawhara Stream at Railway Bridge","441","hbrc-00029",8013534,"hawkes bay","hbrc","lowland","exotic",-39.0143637897516,177.858250356098,"23-Jun-2020","EF",156,"3","4"
"Koputaroa at Tavistock Rd","koputaroa at tavistock rd","hrc-00347",7045635,"horizons","hrc","lowland","rural",-40.5966799999999,175.33744,"23-Jun-2020","P",19,"4","3"
"Kumeti at Te Rehunga","kumeti at te rehunga","hrc-00006",7036367,"horizons","hrc","upland","rural",-40.21971,176.01202,"23-Jun-2020","P",275,"2","3"
"Kye Burn at SH85 Bridge","kye burn at sh85 bridge","orc-00098",14032836,"otago","orc","upland","rural",-45.15003543,170.26123708,"23-Jun-2020","P",383,"5","5&1"
"L Horowhenua Inflow at culv d/s Queen St","l horowhenua inflow at culv d/s queen st","lawa-101921",7046085,"horizons","hrc","lowland","urban",-40.61066464,175.266236,"23-Jun-2020","U",19.9300003052,"1","3"
"L Horowhenua Inflow at Hokio Sand Rd","l horowhenua inflow at hokio sand rd","lawa-101922",7046256,"horizons","hrc","lowland","rural",-40.6198832099999,175.23742,"23-Jun-2020","P",20,"1","1"
"L Horowhenua Inflow at Lindsay Road","l horowhenua inflow at lindsay road","lawa-101923",7045380,"horizons","hrc","lowland","rural",-40.58654365,175.2684342,"23-Jun-2020","P",19,"3","3"
"La Fontaine Stm @ Airstrip Fishing Access","la fontaine stm @ airstrip fishing access","wcrc-00022",12038833,"west coast","wcrc","lowland","rural",-43.06857049,170.51941215,"23-Jun-2020","P",8,"4","1&4"
"La Fontaine Stm @ Herepo Fishing Access","la fontaine stm @ herepo fishing access","wcrc-00023",12039791,"west coast","wcrc","upland","rural",-43.11252981,170.55326617,"23-Jun-2020","P",304,"3","3"
"Lake Hayes at Bendemeer Bay","lake hayes","orc-00031",14025778,"otago","orc","upland","unstated",-44.98194765,168.81587539,"23-Jun-2020","P",358,"1","1"
"Leith at Dundas Street Bridge","water of leith at dundas street bridge","orc-00095",14060534,"otago","orc","lowland","urban",-45.86223451,170.51746769,"23-Jun-2020","U",85.5,"3","1&3"
"Lill Burn at Lill Burn-Monowai Road","lill burn at lill burn-monowai road","es-00166",15047441,"southland","es","lowland","native",-46.0024211861941,167.669296552426,"23-Jun-2020","IF",121.5,"5","5"
"Lindis at Ardgour Road","lindis river at ardgour road","orc-00041",14020507,"otago","orc","upland","rural",-44.88495626,169.38427631,"23-Jun-2020","T",333,"6","6"
"Lindis at Lindis Peak","lindis river at lindis peak","orc-00040",14015093,"otago","orc","upland","rural",-44.74537543,169.50782299,"23-Jun-2020","T",438,"6","6"
"Lindsays Creek at North Road Bridge","lindsays creek at north rd bridge","orc-00119",14060534,"otago","orc","lowland","rural",-45.85174277,170.52383408,"23-Jun-2020","U",85.5,"3","1&3"
"LK082095","whakatane at ruatoki","ebop-00041",4013567,"bay of plenty","boprc","lowland","native",-38.1410629954322,177.002809818585,"23-Jun-2020","P",34,"3","4"
"LK149881","tauranga at taneatua bridge","ebop-00031",4010772,"bay of plenty","boprc","lowland","native",-38.0701442364387,177.006514019474,"23-Jun-2020","IF",30,"6","1&6"
"Longridge Stream at Sandstone","longridge stream at sandstone","es-00065",15040065,"southland","es","upland","rural",-45.8863808434473,168.60145273655,"23-Jun-2020","P",158,"4","4"
"Lud at 4.7km","lud at 4.7km","ncc-00030",10010316,"nelson","ncc","lowland","rural",-41.25036732,173.3815591,"23-Jun-2020","EF",133,"2","1"
"Lud at SH6","lud at sh6","ncc-00029",10009772,"nelson","ncc","lowland","rural",-41.21740564,173.39549217,"23-Jun-2020","S",196.5,"1","4&1"
"Luggate Creek at SH6 Bridge","luggate creek at sh6 bridge","orc-00043",14015273,"otago","orc","upland","rural",-44.7484624,169.26871836,"23-Jun-2020","T",301,"5","5"
"Mahiaruhe Stream at Tutira Outlet S.H.2","496","lawa-101795",8018203,"hawkes bay","hbrc","upland","rural",-39.2102695299836,176.885033971225,"23-Jun-2020","P",160.369995117,"4","3"
"Main Drain at Waipori Pump","main drain at waipori pump","orc-00044",14063947,"otago","orc","lowland","rural",-45.96822077,170.12896611,"23-Jun-2020","P",13,"4","4"
"Maitai at Groom Rd","maitai at groom rd","ncc-00015",10010859,"nelson","ncc","lowland","exotic",-41.28842246,173.32683295,"23-Jun-2020","IF",1,"4","5"
"Maitai at Riverside","maitai at riverside","ncc-00013",10010859,"nelson","ncc","lowland","urban",-41.27159588,173.28985592,"23-Jun-2020","IF",1,"4","5"
"Maitai South Branch at Intake","maitai south branch at intake","ncc-00016",10011665,"nelson","ncc","upland","native",-41.29941726,173.36691412,"23-Jun-2020","IF",165,"3","3"
"Makakahi at d/s Eketahuna STP","makakahi at d/s eketahuna stp","lawa-101925",7046881,"horizons","hrc","upland","rural",-40.6325591099999,175.714745,"23-Jun-2020","P",221,"5","5"
"Makakahi at end Kaiparoro Road","makakahi at end kaiparoro road","hrc-00348",7048841,"horizons","hrc","upland","forest",-40.71343,175.60673,"23-Jun-2020","IF",577,"3","3"
"Makakahi at Hamua","makakahi at hamua","hrc-00008",7044946,"horizons","hrc","upland","rural",-40.56517,175.74511,"23-Jun-2020","P",181,"5","5"
"Makakahi at u/s Eketahuna STP","makakahi at u/s eketahuna stp","hrc-00077",7047434,"horizons","hrc","upland","rural",-40.6517499999999,175.7037,"23-Jun-2020","P",241,"5","4&1"
"Makara Stream at Kennels","makara stream at kennels","gw-00017",9012604,"wellington","gwrc","lowland","rural",-41.23595385,174.71271629,"23-Jun-2020","P",75.5,"5","1&4"
"Makaretu Stream at State Highway 50","528","hbrc-00008",8031515,"hawkes bay","hbrc","upland","rural",-40.0154307099668,176.323099476001,"23-Jun-2020","P",261,"4","4"
"Makarewa River at Lora Gorge Road","makarewa river at lora gorge road","es-00047",15048673,"southland","es","lowland","rural",-46.0666514266213,168.482654787264,"23-Jun-2020","P",82,"4","5"
"Makarewa River at Wallacetown","makarewa river at wallacetown","es-00015",15058243,"southland","es","lowland","rural",-46.3297954257162,168.299116272918,"23-Jun-2020","P",10.5,"6","1&7"
"Makaroro River at Burnt Bridge","533","lawa-100228",8028042,"hawkes bay","hbrc","","",-39.8187642407385,176.304052000106,"23-Jun-2020","IF",376.2,"4","4&1"
"Makomako Road Drain at L Horowhenua","makomako road drain at l horowhenua","lawa-101927",7046182,"horizons","hrc","lowland","urban",-40.61960763,175.2571286,"23-Jun-2020","U",39.5,"2","3&2"
"Makotuku at Above Sewage Plant","makotuku at above sewage plant","hrc-00066",7017619,"horizons","hrc","upland","rural",-39.43825,175.28904,"23-Jun-2020","P",510,"4","4"
"Makotuku at d/s Raetihi STP","makotuku at d/s raetihi stp","lawa-101929",7017619,"horizons","hrc","upland","rural",-39.4377831799999,175.2854268,"23-Jun-2020","P",510,"4","4"
"Makotuku at Raetihi","makotuku at raetihi","hrc-00007",7017142,"horizons","hrc","upland","rural",-39.4210199999999,175.2821,"23-Jun-2020","P",537,"4","2&4"
"Makotuku at SH49A","makotuku at sh49a","hrc-00009",7015868,"horizons","hrc","upland","forest",-39.3714899999999,175.32457,"23-Jun-2020","IF",634,"3","3"
"Makuri at Tuscan Hills","makuri at tuscan hills","hrc-00010",7044151,"horizons","hrc","lowland","rural",-40.5236599999999,175.93115,"23-Jun-2020","P",186.666666666667,"4","5&1"
