"LawaSiteID","CouncilSiteID","LFENZID","Agency","Region","LType","Measurement","nMeasures","frequency","period","TrendScore","ConfCat","AnalysisNote","AnalysisNoteSS","nFirstYear","nLastYear","numMonths","numQuarters","numYears","Observations","KWstat","pvalue","nObs","S","VarS","D","tau","Z","p","MKProbability","prop.censored","prop.unique","no.censorlevels","Median","Sen_VarS","AnnualSenSlope","Intercept","Lci","Uci","Sen_Probability","Probabilitymax","Probabilitymin","Percent.annual.change","standard"
"trc-00052","lrt00p100",7506,"trc","taranaki","Stratified","ECOLI",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trc-00053","lrt00p300",7506,"trc","taranaki","Stratified","TP",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trc-00053","lrt00p300",7506,"trc","taranaki","Stratified","NH4N",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trc-00053","lrt00p300",7506,"trc","taranaki","Stratified","TN",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trc-00053","lrt00p300",7506,"trc","taranaki","Stratified","Secchi",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trc-00053","lrt00p300",7506,"trc","taranaki","Stratified","CHLA",58,"unassessed, nM=58(162); nQ=44(54); nY=15(13)",15,NA,NA,NA,NA,4,4,58,44,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trc-00053","lrt00p300",7506,"trc","taranaki","Stratified","ECOLI",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trc-00051","lrt00p450",7506,"trc","taranaki","Stratified","TP",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trc-00051","lrt00p450",7506,"trc","taranaki","Stratified","NH4N",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trc-00051","lrt00p450",7506,"trc","taranaki","Stratified","TN",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trc-00051","lrt00p450",7506,"trc","taranaki","Stratified","Secchi",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trc-00051","lrt00p450",7506,"trc","taranaki","Stratified","CHLA",59,"unassessed, nM=59(162); nQ=44(54); nY=15(13)",15,NA,NA,NA,NA,4,4,59,44,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trc-00051","lrt00p450",7506,"trc","taranaki","Stratified","ECOLI",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trc-00053","lrt00s300",7506,"trc","taranaki","Stratified","TP",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trc-00053","lrt00s300",7506,"trc","taranaki","Stratified","NH4N",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trc-00053","lrt00s300",7506,"trc","taranaki","Stratified","TN",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trc-00053","lrt00s300",7506,"trc","taranaki","Stratified","Secchi",60,"unassessed, nM=60(162); nQ=45(54); nY=15(13)",15,NA,NA,NA,NA,4,4,60,45,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trc-00053","lrt00s300",7506,"trc","taranaki","Stratified","CHLA",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trc-00053","lrt00s300",7506,"trc","taranaki","Stratified","ECOLI",19,"unassessed, nM=19(162); nQ=15(54); nY=9(13)",15,NA,NA,NA,NA,0,4,19,15,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trc-00051","lrt00s450",7506,"trc","taranaki","Stratified","TP",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trc-00051","lrt00s450",7506,"trc","taranaki","Stratified","NH4N",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trc-00051","lrt00s450",7506,"trc","taranaki","Stratified","TN",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trc-00051","lrt00s450",7506,"trc","taranaki","Stratified","Secchi",60,"unassessed, nM=60(162); nQ=45(54); nY=15(13)",15,NA,NA,NA,NA,4,4,60,45,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trc-00051","lrt00s450",7506,"trc","taranaki","Stratified","CHLA",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trc-00051","lrt00s450",7506,"trc","taranaki","Stratified","ECOLI",19,"unassessed, nM=19(162); nQ=15(54); nY=9(13)",15,NA,NA,NA,NA,0,4,19,15,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hrc-00342","omanuka lagoon (composite)",5306,"hrc","horizons","Polymictic","TP",17,"unassessed, nM=17(162); nQ=14(54); nY=5(13)",15,NA,NA,NA,NA,0,0,17,14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hrc-00342","omanuka lagoon (composite)",5306,"hrc","horizons","Polymictic","NH4N",17,"unassessed, nM=17(162); nQ=14(54); nY=5(13)",15,NA,NA,NA,NA,0,0,17,14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hrc-00342","omanuka lagoon (composite)",5306,"hrc","horizons","Polymictic","TN",17,"unassessed, nM=17(162); nQ=14(54); nY=5(13)",15,NA,NA,NA,NA,0,0,17,14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hrc-00342","omanuka lagoon (composite)",5306,"hrc","horizons","Polymictic","Secchi",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hrc-00342","omanuka lagoon (composite)",5306,"hrc","horizons","Polymictic","CHLA",17,"unassessed, nM=17(162); nQ=14(54); nY=5(13)",15,NA,NA,NA,NA,0,0,17,14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hrc-00342","omanuka lagoon (composite)",5306,"hrc","horizons","Polymictic","ECOLI",14,"unassessed, nM=14(162); nQ=11(54); nY=5(13)",15,NA,NA,NA,NA,0,0,14,11,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00331","sq10805",45501,"ecan","canterbury","Polymictic","TP",56,"quarterly",15,0,"Indeterminate","ok",1,2,4,56,56,15,56,2.17181120074564,0.537522006243414,56,-10,12447.6666666667,1540,-0.00649350649350649,-0.0806674882472717,0.935706393145863,0.467853196572932,0.696428571428571,0.142857142857143,1,4,13150.6666666667,0,4,0,0,0.461791210407717,8.36797298120473e-12,0.99999999996927,0,NA
"ecan-00331","sq10805",45501,"ecan","canterbury","Polymictic","NH4N",56,"quarterly",15,0,"Indeterminate","ok",1,2,4,56,56,15,56,3.35665912108221,0.339834282286917,56,-61,19157.6666666667,1540,-0.0396103896103896,-0.433490859173969,0.66465820533946,0.33232910266973,0.321428571428571,0.375,1,15.5,19293.6666666667,0,15.5,-0.489515838634935,0,0.327668969034323,0.0433155682882845,0.794098430402196,0,NA
"ecan-00331","sq10805",45501,"ecan","canterbury","Polymictic","TN",56,"quarterly",15,-2,"Very likely degrading","ok",1,2,4,56,56,15,56,5.06980271831707,0.166756624057776,56,808,19884,1540,0.524675324675325,5.72297247950809,1.04676226766594e-08,0.999999994766189,0.160714285714286,0.642857142857143,1,320,19912,36.9852677297011,65.7262843583051,27.3586535831853,46.9616355136106,0.999999994640698,0.999999961001139,0.999999999345117,11.5578961655316,NA
"ecan-00331","sq10805",45501,"ecan","canterbury","Polymictic","Secchi",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00331","sq10805",45501,"ecan","canterbury","Polymictic","CHLA",26,"unassessed, nM=26(162); nQ=26(54); nY=7(13)",15,NA,NA,NA,NA,0,4,26,26,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00331","sq10805",45501,"ecan","canterbury","Polymictic","ECOLI",56,"quarterly",15,NA,NA,"< 3 unique values in Season",1,2,4,56,56,15,56,24.7605915135463,1.7326437994049e-05,17,NA,NA,NA,NA,NA,NA,NA,0.339285714285714,0.303571428571429,1,2,1147,0,2,0,0.247756644294105,0.989363406020478,0.488222170726304,0.999998221582638,0,NA
"ecan-00325","sq20601",12469,"ecan","canterbury","Polymictic","TP",181,"monthly",15,-2,"Very likely degrading","ok",1,12,12,179,NA,15,179,65.2683189152497,9.59377558496305e-10,179,122,4819.33333333333,1246,0.0979133226324237,1.74297792785585,0.0813374703917587,0.959331264804121,0.00558659217877095,0.564245810055866,1,220,4819.33333333333,2.68031266682691,200.1210143877,0.244759489071786,5.71946162513062,0.964116791408533,0.958057240869407,0.969439624395639,1.21832393946678,NA
"ecan-00325","sq20601",12469,"ecan","canterbury","Polymictic","NH4N",181,"monthly",15,2,"Very likely improving","ok",1,12,12,179,NA,15,179,8.01432501303834,0.712020040533734,179,-3982,585680.666666667,15931,-0.249952921976022,-5.20189681766223,1.9726474339948e-07,9.86323717144799e-08,0.435754189944134,0.256983240223464,1,11,588606.666666667,-0.607737104825291,15.5073835274542,-1.02598314606742,0,1.04270748813029e-07,0,0.133106696104599,-5.52488277113901,NA
"ecan-00325","sq20601",12469,"ecan","canterbury","Polymictic","TN",181,"monthly",15,-2,"Very likely degrading","ok",1,12,12,179,NA,15,179,19.324314125651,0.0555146572645939,179,1741,642038.333333333,15931,0.109283786328542,2.17154467722648,0.0298900237620491,0.985054988118975,0.00558659217877095,0.46927374301676,1,1490,642038.333333333,27.4342779105497,1286.52910549676,4.10747747186874,52.0288580391782,0.985335382764889,0.968964008357929,0.993653780525683,1.84122670540602,NA
"ecan-00325","sq20601",12469,"ecan","canterbury","Polymictic","Secchi",2,"unassessed, nM=2(162); nQ=2(54); nY=1(13)",15,NA,NA,NA,NA,0,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00325","sq20601",12469,"ecan","canterbury","Polymictic","CHLA",179,"monthly",15,NA,NA,"< 3 unique values in Season",1,12,12,177,NA,15,177,53.9824354389331,1.1891062936239e-07,10,NA,NA,NA,NA,NA,NA,NA,0.943502824858757,0.0564971751412429,1,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00325","sq20601",12469,"ecan","canterbury","Polymictic","ECOLI",152,"unassessed, nM=150(162); nQ=51(54); nY=14(13)",15,NA,NA,NA,NA,0,12,150,51,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00326","sq30079",54738,"ecan","canterbury","Stratified","TP",63,"unassessed, nM=62(162); nQ=36(54); nY=14(13)",15,NA,NA,NA,NA,4,0,62,36,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00326","sq30079",54738,"ecan","canterbury","Stratified","NH4N",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00326","sq30079",54738,"ecan","canterbury","Stratified","TN",64,"unassessed, nM=63(162); nQ=36(54); nY=14(13)",15,NA,NA,NA,NA,4,0,63,36,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00326","sq30079",54738,"ecan","canterbury","Stratified","Secchi",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00326","sq30079",54738,"ecan","canterbury","Stratified","CHLA",65,"unassessed, nM=64(162); nQ=36(54); nY=14(13)",15,NA,NA,NA,NA,4,0,64,36,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00326","sq30079",54738,"ecan","canterbury","Stratified","ECOLI",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00327","sq30141",39356,"ecan","canterbury","Stratified","TP",66,"unassessed, nM=65(162); nQ=39(54); nY=15(13)",15,NA,NA,NA,NA,2,5,65,39,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00327","sq30141",39356,"ecan","canterbury","Stratified","NH4N",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00327","sq30141",39356,"ecan","canterbury","Stratified","TN",66,"unassessed, nM=65(162); nQ=39(54); nY=15(13)",15,NA,NA,NA,NA,2,5,65,39,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00327","sq30141",39356,"ecan","canterbury","Stratified","Secchi",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00327","sq30141",39356,"ecan","canterbury","Stratified","CHLA",68,"unassessed, nM=67(162); nQ=39(54); nY=15(13)",15,NA,NA,NA,NA,2,5,67,39,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00327","sq30141",39356,"ecan","canterbury","Stratified","ECOLI",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00328","sq30147",39364,"ecan","canterbury","Stratified","TP",68,"unassessed, nM=67(162); nQ=39(54); nY=15(13)",15,NA,NA,NA,NA,4,5,67,39,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00328","sq30147",39364,"ecan","canterbury","Stratified","NH4N",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00328","sq30147",39364,"ecan","canterbury","Stratified","TN",68,"unassessed, nM=67(162); nQ=39(54); nY=15(13)",15,NA,NA,NA,NA,4,5,67,39,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00328","sq30147",39364,"ecan","canterbury","Stratified","Secchi",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00328","sq30147",39364,"ecan","canterbury","Stratified","CHLA",70,"unassessed, nM=69(162); nQ=39(54); nY=15(13)",15,NA,NA,NA,NA,4,5,69,39,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00328","sq30147",39364,"ecan","canterbury","Stratified","ECOLI",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00329","sq30486",48669,"ecan","canterbury","Polymictic","TP",68,"unassessed, nM=67(162); nQ=38(54); nY=15(13)",15,NA,NA,NA,NA,4,5,67,38,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00329","sq30486",48669,"ecan","canterbury","Polymictic","NH4N",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00329","sq30486",48669,"ecan","canterbury","Polymictic","TN",67,"unassessed, nM=66(162); nQ=38(54); nY=15(13)",15,NA,NA,NA,NA,4,4,66,38,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00329","sq30486",48669,"ecan","canterbury","Polymictic","Secchi",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00329","sq30486",48669,"ecan","canterbury","Polymictic","CHLA",69,"unassessed, nM=68(162); nQ=38(54); nY=15(13)",15,NA,NA,NA,NA,4,5,68,38,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00329","sq30486",48669,"ecan","canterbury","Polymictic","ECOLI",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00330","sq30497",48660,"ecan","canterbury","Polymictic","TP",69,"unassessed, nM=68(162); nQ=39(54); nY=15(13)",15,NA,NA,NA,NA,4,5,68,39,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00330","sq30497",48660,"ecan","canterbury","Polymictic","NH4N",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00330","sq30497",48660,"ecan","canterbury","Polymictic","TN",69,"unassessed, nM=68(162); nQ=39(54); nY=15(13)",15,NA,NA,NA,NA,4,5,68,39,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00330","sq30497",48660,"ecan","canterbury","Polymictic","Secchi",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00330","sq30497",48660,"ecan","canterbury","Polymictic","CHLA",69,"unassessed, nM=68(162); nQ=38(54); nY=15(13)",15,NA,NA,NA,NA,4,5,68,38,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00330","sq30497",48660,"ecan","canterbury","Polymictic","ECOLI",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00332","sq30521",48673,"ecan","canterbury","Polymictic","TP",67,"unassessed, nM=67(162); nQ=39(54); nY=15(13)",15,NA,NA,NA,NA,4,5,67,39,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00332","sq30521",48673,"ecan","canterbury","Polymictic","NH4N",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00332","sq30521",48673,"ecan","canterbury","Polymictic","TN",67,"unassessed, nM=67(162); nQ=39(54); nY=15(13)",15,NA,NA,NA,NA,4,5,67,39,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00332","sq30521",48673,"ecan","canterbury","Polymictic","Secchi",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00332","sq30521",48673,"ecan","canterbury","Polymictic","CHLA",67,"unassessed, nM=67(162); nQ=38(54); nY=15(13)",15,NA,NA,NA,NA,4,5,67,38,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00332","sq30521",48673,"ecan","canterbury","Polymictic","ECOLI",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00333","sq30525",48663,"ecan","canterbury","Polymictic","TP",69,"unassessed, nM=68(162); nQ=39(54); nY=15(13)",15,NA,NA,NA,NA,4,5,68,39,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00333","sq30525",48663,"ecan","canterbury","Polymictic","NH4N",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00333","sq30525",48663,"ecan","canterbury","Polymictic","TN",69,"unassessed, nM=68(162); nQ=39(54); nY=15(13)",15,NA,NA,NA,NA,4,5,68,39,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00333","sq30525",48663,"ecan","canterbury","Polymictic","Secchi",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00333","sq30525",48663,"ecan","canterbury","Polymictic","CHLA",69,"unassessed, nM=68(162); nQ=38(54); nY=15(13)",15,NA,NA,NA,NA,4,5,68,38,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00333","sq30525",48663,"ecan","canterbury","Polymictic","ECOLI",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
