"LawaSiteID","CouncilSiteID","LFENZID","Agency","Region","LType","Measurement","nMeasures","frequency","period","TrendScore","ConfCat","AnalysisNote","AnalysisNoteSS","nFirstYear","nLastYear","numMonths","numQuarters","numYears","Observations","KWstat","pvalue","nObs","S","VarS","D","tau","Z","p","MKProbability","prop.censored","prop.unique","no.censorlevels","Median","Sen_VarS","AnnualSenSlope","Intercept","Lci","Uci","Sen_Probability","Probabilitymax","Probabilitymin","Percent.annual.change","standard"
"ecan-00369","sq30953",48177,"ecan","canterbury","Icoll","TN",177,"monthly",15,-2,"Very likely degrading","ok",1,12,12,176,NA,15,176,15.035284727055,0.180887270989575,176,1623,608650.333333333,15400,0.10538961038961,2.07905949673907,0.037611882273551,0.981194058863225,0,0.25,0,2100,608650.333333333,16.3204926398712,1980.99640783427,0,31.1215629479173,0.981194058863225,0.884882397389044,0.998453625601479,0.777166316184343,NA
"ecan-00369","sq30953",48177,"ecan","canterbury","Icoll","Secchi",167,"monthly",15,1,"Likely improving","ok",1,11,11,166,NA,15,166,41.156205665657,2.26533444471172e-05,166,57,3771.66666666667,1067,0.0534208059981256,0.91184574363518,0.36184992630249,0.180924963151245,0,0.180722891566265,0,0.1,3771.66666666667,0,0.1,0,0.00166553949994696,0.180924963151245,0.704482805467927,0.00911214883600138,0,NA
"ecan-00369","sq30953",48177,"ecan","canterbury","Icoll","CHLA",177,"monthly",15,2,"Very likely improving","ok",1,12,12,176,NA,15,176,6.92578826210645,0.805061069734301,176,-1003,610813,15400,-0.0651298701298701,-1.28207545473426,0.199816178365605,0.0999080891828023,0,0.806818181818182,0,74,610813,-0.871414528470662,80.3540642700986,-2.09605625720819,0.224736521409725,0.0994600205929552,0.0899710692701935,0.109660475160563,-1.17758720063603,NA
"ecan-00369","sq30953",48177,"ecan","canterbury","Icoll","ECOLI",148,"unassessed, nM=147(162); nQ=50(54); nY=13(13)",15,NA,NA,NA,NA,0,12,147,50,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00334","sq30954",48177,"ecan","canterbury","Icoll","TP",178,"monthly",15,2,"Very likely improving","ok",1,12,12,177,NA,15,177,60.6100861651276,7.14109623352459e-09,177,-106,4636.66666666667,1218,-0.0870279146141215,-1.54200705758315,0.123071878576685,0.0615359392883426,0.00564971751412429,0.395480225988701,1,210,4636.66666666667,-1.68306494037877,222.342476229444,-3.3665779839668,0,0.0651861364735522,0.0228981319485657,0.15197380723157,-0.801459495418462,NA
"ecan-00334","sq30954",48177,"ecan","canterbury","Icoll","NH4N",178,"monthly",15,2,"Very likely improving","ok",1,12,12,177,NA,15,177,7.43661237641233,0.76270435024434,177,-1336,434279.333333333,15576,-0.0857729840780688,-2.02580054888135,0.0427852276715495,0.0213926138357747,0.661016949152542,0.169491525423729,1,10.75,440949.333333333,0,10.75,0,0,0.0220345777424047,0,1,0,NA
"ecan-00334","sq30954",48177,"ecan","canterbury","Icoll","TN",178,"monthly",15,-2,"Very likely degrading","ok",1,12,12,177,NA,15,177,27.4056892962922,0.0039888731433554,177,155,4634.33333333333,1218,0.127257799671593,2.2621796268266,0.0236863075155406,0.98815684624223,0.00564971751412429,0.282485875706215,1,1990,4634.33333333333,24.8808161680967,1807.54068143396,5.00181867831158,39.6425157620078,0.989854892422794,0.961027602703324,0.998006179140662,1.2502922697536,NA
"ecan-00334","sq30954",48177,"ecan","canterbury","Icoll","Secchi",171,"monthly",15,1,"Likely improving","ok",1,11,12,170,NA,15,170,40.2058085589189,3.29882911859221e-05,170,53,4063,1122,0.0472370766488414,0.81579292107815,0.414618582655093,0.207309291327546,0.00588235294117647,0.211764705882353,1,0.1,4063,0,0.1,0,0.00141929572514461,0.21639794726382,0.703122701440622,0.0177663211847326,0,NA
"ecan-00334","sq30954",48177,"ecan","canterbury","Icoll","CHLA",177,"monthly",15,1,"Likely improving","ok",1,12,12,176,NA,15,176,12.107259289546,0.355635149057566,176,-363,610778.666666667,15400,-0.0235714285714286,-0.463197962909578,0.643222476267851,0.321611238133925,0.0227272727272727,0.738636363636364,2,71.8,610737.666666667,-0.325031428175481,74.1700208304462,-1.70685066339095,0.894125449652586,0.324361859374882,0.294602229819447,0.355287987954457,-0.452690011386464,NA
"ecan-00334","sq30954",48177,"ecan","canterbury","Icoll","ECOLI",147,"unassessed, nM=146(162); nQ=50(54); nY=13(13)",15,NA,NA,NA,NA,0,12,146,50,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00370","sq30955",48177,"ecan","canterbury","Icoll","TP",178,"monthly",15,2,"Very likely improving","ok",1,12,12,177,NA,15,177,60.0488123086216,9.08057867513262e-09,177,-158,4639.33333333333,1218,-0.129720853858785,-2.3050049569801,0.0211662957979329,0.0105831478989664,0,0.412429378531073,0,183,4639.33333333333,-2.69856840577814,202.789501642373,-4.96295476251556,-0.624741037731195,0.00978822841656624,0.00263950380200861,0.0301058848619089,-1.47462754414106,NA
"ecan-00370","sq30955",48177,"ecan","canterbury","Icoll","NH4N",178,"monthly",15,0,"Indeterminate","ok",1,12,12,177,NA,15,177,6.68681940740094,0.823848912661423,177,198,388589.333333333,15576,0.0127118644067797,0.316024525977132,0.75198389235321,0.624008053823395,0.711864406779661,0.146892655367232,1,9.75,396339.333333333,0,9.75,0,0,0.622829091990182,0,1,0,NA
"ecan-00370","sq30955",48177,"ecan","canterbury","Icoll","TN",178,"monthly",15,-2,"Very likely degrading","ok",1,12,12,177,NA,15,177,10.4049948392791,0.494367061952082,177,2191,618771.666666667,15576,0.140665125834617,2.78406201650369,0.0053682768759453,0.997315861562027,0,0.231638418079096,0,2200,618771.666666667,22.602103960396,2034.25123762376,7.64591134087692,36.6102338738947,0.997315861562027,0.967912079876051,0.999899265654076,1.02736836183618,NA
"ecan-00370","sq30955",48177,"ecan","canterbury","Icoll","Secchi",171,"monthly",15,1,"Likely improving","ok",1,11,12,170,NA,15,170,43.9641129367124,7.37279143350454e-06,170,68,4074.66666666667,1122,0.0606060606060606,1.0496119327752,0.293896568551323,0.146948284275662,0,0.194117647058824,0,0.105,4074.66666666667,0,0.105,0,0.00200301115979835,0.146948284275662,0.562243001312776,0.0120389996795407,0,NA
"ecan-00370","sq30955",48177,"ecan","canterbury","Icoll","CHLA",177,"monthly",15,1,"Likely improving","ok",1,12,12,176,NA,15,176,9.31698704155077,0.592658284079226,176,-973,610806.666666667,15400,-0.0631818181818182,-1.24369640984826,0.21361131782867,0.106805658914335,0.0170454545454545,0.806818181818182,1,70,610807.666666667,-0.917459678152413,76.6898101531947,-2.22100050745285,0.289961923015285,0.106335499960134,0.0959272803050875,0.117535645052047,-1.31065668307488,NA
"ecan-00370","sq30955",48177,"ecan","canterbury","Icoll","ECOLI",147,"unassessed, nM=146(162); nQ=50(54); nY=13(13)",15,NA,NA,NA,NA,0,12,146,50,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00371","sq30956",48177,"ecan","canterbury","Icoll","TP",178,"monthly",15,2,"Very likely improving","ok",1,12,12,177,NA,15,177,52.0213172510066,2.70229582893801e-07,177,-264,4648.66666666667,1218,-0.216748768472906,-3.85737219298227,0.000114612573437305,5.7306286718628e-05,0,0.440677966101695,0,183,4648.66666666667,-4.99202837096702,219.608208053758,-7.06943425350339,-3.21474080573371,5.08068864292222e-05,1.19979355553967e-05,0.000193077707274947,-2.72788435571968,NA
"ecan-00371","sq30956",48177,"ecan","canterbury","Icoll","NH4N",178,"monthly",15,-1,"Likely degrading","ok",1,12,12,177,NA,15,177,10.631321579034,0.47464642863328,177,467,429576.333333333,15576,0.0299820236260914,0.710993684910407,0.477088149148645,0.761455925425678,0.666666666666667,0.163841807909605,1,9.25,436362.333333333,0,9.25,0,0,0.759732886068142,0,1,0,NA
"ecan-00371","sq30956",48177,"ecan","canterbury","Icoll","TN",177,"monthly",15,-1,"Likely degrading","ok",1,12,12,176,NA,15,176,17.4277209334354,0.0958449989806014,176,682,608378.666666667,15400,0.0442857142857143,0.873092230548049,0.382612808383378,0.808693595808311,0,0.318181818181818,0,2000,608378.666666667,1.01135700278956,1992.62552185466,0,22.8165064225098,0.808693595808311,0.508183000978918,0.957796716227996,0.050567850139478,NA
"ecan-00371","sq30956",48177,"ecan","canterbury","Icoll","Secchi",172,"monthly",15,2,"Very likely improving","ok",1,11,12,171,NA,15,171,39.9169941953971,3.69635414741981e-05,171,147,4153,1135,0.129515418502203,2.2655408128243,0.0234795124651883,0.0117397562325942,0,0.187134502923977,0,0.1,4153,0.00166022727272727,0.0882400568181818,0,0.00249530347766732,0.0117397562325942,0.122251479729903,0.000379572782277939,1.66022727272727,NA
"ecan-00371","sq30956",48177,"ecan","canterbury","Icoll","CHLA",177,"monthly",15,2,"Very likely improving","ok",1,12,12,176,NA,15,176,5.72303750361193,0.891190093907893,176,-1247,610785,15400,-0.080974025974026,-1.5943140042047,0.110865722604851,0.0554328613024256,0,0.801136363636364,0,69.25,610785,-1.16439076153123,77.7403493028319,-2.39542803841735,0,0.0551469990408882,0.0476055131186968,0.0636022996703226,-1.68143070257218,NA
"ecan-00371","sq30956",48177,"ecan","canterbury","Icoll","ECOLI",148,"unassessed, nM=147(162); nQ=50(54); nY=13(13)",15,NA,NA,NA,NA,0,12,147,50,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00335","sq31043",48597,"ecan","canterbury","Stratified","TP",69,"unassessed, nM=67(162); nQ=39(54); nY=15(13)",15,NA,NA,NA,NA,4,5,67,39,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00335","sq31043",48597,"ecan","canterbury","Stratified","NH4N",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00335","sq31043",48597,"ecan","canterbury","Stratified","TN",69,"unassessed, nM=67(162); nQ=39(54); nY=15(13)",15,NA,NA,NA,NA,4,5,67,39,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00335","sq31043",48597,"ecan","canterbury","Stratified","Secchi",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00335","sq31043",48597,"ecan","canterbury","Stratified","CHLA",70,"unassessed, nM=68(162); nQ=38(54); nY=15(13)",15,NA,NA,NA,NA,4,5,68,38,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00335","sq31043",48597,"ecan","canterbury","Stratified","ECOLI",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00336","sq31045",48451,"ecan","canterbury","Stratified","TP",67,"unassessed, nM=67(162); nQ=38(54); nY=15(13)",15,NA,NA,NA,NA,4,4,67,38,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00336","sq31045",48451,"ecan","canterbury","Stratified","NH4N",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00336","sq31045",48451,"ecan","canterbury","Stratified","TN",68,"unassessed, nM=67(162); nQ=38(54); nY=15(13)",15,NA,NA,NA,NA,4,4,67,38,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00336","sq31045",48451,"ecan","canterbury","Stratified","Secchi",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00336","sq31045",48451,"ecan","canterbury","Stratified","CHLA",70,"unassessed, nM=69(162); nQ=39(54); nY=15(13)",15,NA,NA,NA,NA,4,5,69,39,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00336","sq31045",48451,"ecan","canterbury","Stratified","ECOLI",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00337","sq31047",48447,"ecan","canterbury","Polymictic","TP",69,"unassessed, nM=68(162); nQ=39(54); nY=15(13)",15,NA,NA,NA,NA,4,5,68,39,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00337","sq31047",48447,"ecan","canterbury","Polymictic","NH4N",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00337","sq31047",48447,"ecan","canterbury","Polymictic","TN",69,"unassessed, nM=68(162); nQ=39(54); nY=15(13)",15,NA,NA,NA,NA,4,5,68,39,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00337","sq31047",48447,"ecan","canterbury","Polymictic","Secchi",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00337","sq31047",48447,"ecan","canterbury","Polymictic","CHLA",70,"unassessed, nM=69(162); nQ=39(54); nY=15(13)",15,NA,NA,NA,NA,4,5,69,39,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00337","sq31047",48447,"ecan","canterbury","Polymictic","ECOLI",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00338","sq31051",48455,"ecan","canterbury","Polymictic","TP",69,"unassessed, nM=68(162); nQ=39(54); nY=15(13)",15,NA,NA,NA,NA,4,5,68,39,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00338","sq31051",48455,"ecan","canterbury","Polymictic","NH4N",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00338","sq31051",48455,"ecan","canterbury","Polymictic","TN",69,"unassessed, nM=68(162); nQ=39(54); nY=15(13)",15,NA,NA,NA,NA,4,5,68,39,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00338","sq31051",48455,"ecan","canterbury","Polymictic","Secchi",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00338","sq31051",48455,"ecan","canterbury","Polymictic","CHLA",70,"unassessed, nM=69(162); nQ=39(54); nY=15(13)",15,NA,NA,NA,NA,4,5,69,39,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00338","sq31051",48455,"ecan","canterbury","Polymictic","ECOLI",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00339","sq31065",48213,"ecan","canterbury","Stratified","TP",69,"unassessed, nM=68(162); nQ=39(54); nY=15(13)",15,NA,NA,NA,NA,4,5,68,39,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00339","sq31065",48213,"ecan","canterbury","Stratified","NH4N",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00339","sq31065",48213,"ecan","canterbury","Stratified","TN",68,"unassessed, nM=67(162); nQ=39(54); nY=15(13)",15,NA,NA,NA,NA,4,4,67,39,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00339","sq31065",48213,"ecan","canterbury","Stratified","Secchi",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00339","sq31065",48213,"ecan","canterbury","Stratified","CHLA",70,"unassessed, nM=69(162); nQ=39(54); nY=15(13)",15,NA,NA,NA,NA,4,5,69,39,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00339","sq31065",48213,"ecan","canterbury","Stratified","ECOLI",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00340","sq31093",47892,"ecan","canterbury","Stratified","TP",69,"unassessed, nM=68(162); nQ=39(54); nY=15(13)",15,NA,NA,NA,NA,4,5,68,39,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00340","sq31093",47892,"ecan","canterbury","Stratified","NH4N",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00340","sq31093",47892,"ecan","canterbury","Stratified","TN",69,"unassessed, nM=68(162); nQ=39(54); nY=15(13)",15,NA,NA,NA,NA,4,5,68,39,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00340","sq31093",47892,"ecan","canterbury","Stratified","Secchi",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00340","sq31093",47892,"ecan","canterbury","Stratified","CHLA",70,"unassessed, nM=69(162); nQ=39(54); nY=15(13)",15,NA,NA,NA,NA,4,5,69,39,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00340","sq31093",47892,"ecan","canterbury","Stratified","ECOLI",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00341","sq31096",47193,"ecan","canterbury","Stratified","TP",69,"unassessed, nM=68(162); nQ=39(54); nY=15(13)",15,NA,NA,NA,NA,4,5,68,39,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00341","sq31096",47193,"ecan","canterbury","Stratified","NH4N",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00341","sq31096",47193,"ecan","canterbury","Stratified","TN",69,"unassessed, nM=68(162); nQ=39(54); nY=15(13)",15,NA,NA,NA,NA,4,5,68,39,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00341","sq31096",47193,"ecan","canterbury","Stratified","Secchi",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00341","sq31096",47193,"ecan","canterbury","Stratified","CHLA",70,"unassessed, nM=69(162); nQ=39(54); nY=15(13)",15,NA,NA,NA,NA,4,5,69,39,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00341","sq31096",47193,"ecan","canterbury","Stratified","ECOLI",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-101984","sq32640",47579,"ecan","canterbury","Brackish","TP",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-101984","sq32640",47579,"ecan","canterbury","Brackish","NH4N",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-101984","sq32640",47579,"ecan","canterbury","Brackish","TN",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-101984","sq32640",47579,"ecan","canterbury","Brackish","Secchi",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-101984","sq32640",47579,"ecan","canterbury","Brackish","CHLA",289,"unassessed, nM=155(162); nQ=53(54); nY=14(13)",15,NA,NA,NA,NA,0,12,155,53,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-101984","sq32640",47579,"ecan","canterbury","Brackish","ECOLI",78,"unassessed, nM=78(162); nQ=26(54); nY=7(13)",15,NA,NA,NA,NA,0,12,78,26,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00342","sq32801",41299,"ecan","canterbury","Polymictic","TP",69,"unassessed, nM=68(162); nQ=39(54); nY=15(13)",15,NA,NA,NA,NA,4,5,68,39,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00342","sq32801",41299,"ecan","canterbury","Polymictic","NH4N",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00342","sq32801",41299,"ecan","canterbury","Polymictic","TN",69,"unassessed, nM=68(162); nQ=39(54); nY=15(13)",15,NA,NA,NA,NA,4,5,68,39,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00342","sq32801",41299,"ecan","canterbury","Polymictic","Secchi",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00342","sq32801",41299,"ecan","canterbury","Polymictic","CHLA",70,"unassessed, nM=69(162); nQ=39(54); nY=15(13)",15,NA,NA,NA,NA,4,5,69,39,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00342","sq32801",41299,"ecan","canterbury","Polymictic","ECOLI",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00343","sq32802",41306,"ecan","canterbury","Polymictic","TP",69,"unassessed, nM=68(162); nQ=39(54); nY=15(13)",15,NA,NA,NA,NA,4,5,68,39,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00343","sq32802",41306,"ecan","canterbury","Polymictic","NH4N",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00343","sq32802",41306,"ecan","canterbury","Polymictic","TN",69,"unassessed, nM=68(162); nQ=39(54); nY=15(13)",15,NA,NA,NA,NA,4,5,68,39,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ecan-00343","sq32802",41306,"ecan","canterbury","Polymictic","Secchi",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
