"CouncilSiteID","SiteID","LawaSiteID","NZReach","Region","Agency","SWQAltitude","SWQLanduse","Lat","Long","accessDate","Landcover","Altitude","Order","StreamOrder"
"SO393936","waiiti at sh 35","ebop-00173",4001682,"bay of plenty","boprc","lowland","rural",-37.6749735719721,177.806010179926,"23-Jun-2020","Forest","Upland","2","2&3"
"RN204576","waikakariki at above sh 35","lawa-100483",4004002,"bay of plenty","boprc","lowland","forest",-37.8025502754558,177.679279367434,"23-Jun-2020","Forest","Upland","1","4"
"RN083586","waikakariki at sh35","lawa-100484",4003962,"bay of plenty","boprc","lowland","forest",-37.802211309773,177.665603895887,"23-Jun-2020","Forest","Lowland","1","4"
"IM914232","waikamihi at braemar rd","ebop-00112",4006797,"bay of plenty","boprc","lowland","rural",-37.9570844367008,176.746091932989,"23-Jun-2020","Rural","Upland","3","2"
"HK702919","waikanapiti at rotoma forest","ebop-00115",4010740,"bay of plenty","boprc","upland","forest",-38.0795259905299,176.614155946389,"23-Jun-2020","Forest","Upland","3","3"
"FO000114","waikokoi at no. 4 rd","ebop-00108",4002969,"bay of plenty","boprc","lowland","forest",-37.8010797579298,176.293728369445,"23-Jun-2020","Rural","Upland","2","2"
"FK019522","waingaehe at above sh 30","ebop-00079",4011992,"bay of plenty","boprc","upland","forest",-38.124170673116,176.310408482322,"23-Jun-2020","Rural","Upland","3","3"
"FK014535","waingaehe at sh 30","ebop-00079",4011914,"bay of plenty","boprc","upland","urban",-38.1230167228979,176.309797504219,"23-Jun-2020","Urban","Upland","1","1&2"
"KM983036","wainui-te-whara at king street","ebop-00131",4007324,"bay of plenty","boprc","lowland","urban",-37.9670081759162,176.981959686315,"23-Jun-2020","Urban","Upland","1","1"
"LM085075","wainui-te-whara at toi track bridge","ebop-00129",4007250,"bay of plenty","boprc","lowland","urban",-37.9630341169815,176.993417951129,"23-Jun-2020","Forest","Upland","2","1&2"
"LL146987","wainui-te-whara at toi track bridge upper","ebop-00130",4007441,"bay of plenty","boprc","lowland","forest",-37.9707647330585,177.000766920768,"23-Jun-2020","Forest","Upland","2","2"
"LL693306","wainui at te kooti rd","ebop-00176",4009356,"bay of plenty","boprc","lowland","rural",-38.0298195649959,177.066260758123,"23-Jun-2020","Rural","Upland","3","3&1"
"BP982240","wainui at tim rd","ebop-00182",4001152,"bay of plenty","boprc","upland","forest",-37.7087967533183,175.947458131653,"23-Jun-2020","Forest","Upland","3","3"
"NJ664263","waioeka at historic tauranga bridge","ebop-00214",4016485,"bay of plenty","boprc","lowland","forest",-38.2054393870475,177.301020340523,"23-Jun-2020","Forest","Upland","6","6"
"KL808737","waioho at titoki rd","ebop-00157",4007683,"bay of plenty","boprc","lowland","rural",-37.9944815581702,176.963584695068,"23-Jun-2020","Forest","Lowland","7","1"
"EO176958","waioraka at welcome bay rd","ebop-00183",4001522,"bay of plenty","boprc","lowland","urban",-37.7276759389758,176.197080668214,"23-Jun-2020","Urban","Lowland","2","2"
"FJ355541","wairoa at tarawera rd","ebop-00144",4029008,"bay of plenty","boprc","upland","rural",-38.2114016683914,176.35271394557,"23-Jun-2020","Forest","Upland","3","3"
"HM600703","waitahanui at d/s campbell rd","ebop-00137",4005570,"bay of plenty","boprc","lowland","forest",-37.9194018980126,176.594684997449,"23-Jun-2020","Forest","Upland","3","1&4&2"
"UP046782","waitawake at above sh 35","ebop-00204",4000811,"bay of plenty","boprc","lowland","forest",-37.5912512946111,177.987661824771,"23-Jun-2020","Forest","Upland","3","3"
"UP025805","waitawake at sh 35","ebop-00172",4000810,"bay of plenty","boprc","lowland","rural",-37.5892320588131,177.985161697984,"23-Jun-2020","Forest","Upland","3","3"
"BQ739463","waitekohe at sh2","ebop-00040",4000461,"bay of plenty","boprc","lowland","forest",-37.5993647067078,175.915601617197,"23-Jun-2020","Forest","Upland","3","3"
"BQ292188","waitekohe at thompson's track upper","ebop-00198",4000472,"bay of plenty","boprc","upland","forest",-37.6253881511138,175.865945104396,"23-Jun-2020","Forest","Upland","3","1&3"
"NL123604","waiwhakatoitoi at  thompson rd","ebop-00174",4008273,"bay of plenty","boprc","lowland","rural",-37.9973353918319,177.227274492033,"23-Jun-2020","Rural","Upland","1","2&1"
"KL998150","whakatane at pekatahi bridge","ebop-00042",4010027,"bay of plenty","boprc","lowland","forest",-38.0465484125758,176.987968121962,"23-Jun-2020","Forest","Upland","7","7"
"SO234840","whanarua at sh 35","ebop-00205",4001746,"bay of plenty","boprc","lowland","forest",-37.684301239125,177.788607889751,"23-Jun-2020","Forest","Upland","2","2"
"UP340931","whangaparaoa at sh 35","ebop-00209",4000731,"bay of plenty","boprc","lowland","forest",-37.5764806360243,178.01993693279,"23-Jun-2020","Rural","Lowland","4","5&2"
"IG675465","whirinaki at d.s whirinkai rd","ebop-00221",4022892,"bay of plenty","boprc","upland","forest",-38.4765436664172,176.745436639765,"23-Jun-2020","Forest","Upland","5","5"
"CP435708","youngson at waipapa block rd","ebop-00191",4000839,"bay of plenty","boprc","lowland","rural",-37.6653682685888,175.997061746798,"23-Jun-2020","Rural","Upland","2","3"
"SQ00011","lower farm stream mt white rd","lawa-100399",27846,"canterbury","ecan","upland","forest",-43.0015267458466,171.809082621004,"23-Jun-2020","Forest","Upland","1","1"
"SQ00013","andrews stream mt white rd","lawa-100400",27306,"canterbury","ecan","upland","rural",-42.99175354447,171.794065138906,"23-Jun-2020","Forest","Upland","4","4"
"SQ00015","slovens stream craigieburn rd","lawa-100401",31490,"canterbury","ecan","upland","rural",-43.0948196779326,171.849931357423,"23-Jun-2020","Forest","Upland","1","3"
"SQ00018","kaiapoi river heywards rd","lawa-100402",41864,"canterbury","ecan","lowland","rural",-43.4136293444791,172.590335700081,"23-Jun-2020","Rural","Lowland","1","1"
"SQ00027","ohoka stream bradley's rd","lawa-100479",40406,"canterbury","ecan","lowland","urban",-43.3603439638717,172.57119023644,"23-Jun-2020","Rural","Lowland","2","1"
"SQ00028","saltwater creek toppings road","lawa-100403",36948,"canterbury","ecan","lowland","rural",-43.2561378980469,172.66911871467,"23-Jun-2020","Rural","Lowland","4","4"
"SQ00034","silverstream lincoln-leeston road","lawa-100404",50676,"canterbury","ecan","lowland","rural",-43.6759021003254,172.389673808279,"23-Jun-2020","Rural","Lowland","3","4"
"SQ00035","styx river styx mill reserve","lawa-100405",44113,"canterbury","ecan","lowland","rural",-43.4625967026844,172.603574429843,"23-Jun-2020","Rural","Lowland","3","2"
"SQ00046","limestone stream claverly road","lawa-100406",14565,"canterbury","ecan","lowland","forest",-42.6096683481996,173.45777935669,"23-Jun-2020","Rural","Lowland","3","3"
"SQ00049","oaro river upstream sh1","lawa-100407",12430,"canterbury","ecan","lowland","rural",-42.5158119688008,173.501090968649,"23-Jun-2020","Forest","Upland","4","4"
"SQ00059","hanmer river hanmer road","lawa-100408",14162,"canterbury","ecan","upland","rural",-42.5776472899607,172.789907445203,"23-Jun-2020","Forest","Upland","4","4"
"SQ00060","waitohi river lake sumner rd","lawa-100409",22601,"canterbury","ecan","upland","rural",-42.856008716089,172.528786818605,"23-Jun-2020","Forest","Upland","5","5"
"SQ00063","dudley creek corner banks ave and north parade rd","lawa-100410",45694,"canterbury","ecan","lowland","urban",-43.5104116382142,172.663551309176,"23-Jun-2020","Urban","Lowland","1","1"
"SQ00069","boyle river sh7","lawa-100411",12450,"canterbury","ecan","upland","forest",-42.5146840309983,172.385529674736,"23-Jun-2020","Forest","Upland","2","5"
"SQ00070","hope river sh7","lawa-100412",14495,"canterbury","ecan","upland","rural",-42.5882771368727,172.450633988176,"23-Jun-2020","Forest","Upland","3","6"
"SQ00102","kaituna stream kaituna valley rd","lawa-100413",52677,"canterbury","ecan","lowland","rural",-43.726032422846,172.709013577169,"23-Jun-2020","Rural","Upland","3","3"
"SQ00105","peraki creek peraki rd","lawa-100414",57460,"canterbury","ecan","lowland","rural",-43.8543378048182,172.824900734076,"23-Jun-2020","Rural","Lowland","3","3"
"SQ00106","okuti river okuti valley rd","lawa-100415",54919,"canterbury","ecan","lowland","rural",-43.7863998667459,172.807600511111,"23-Jun-2020","Rural","Upland","1","3"
"SQ00111","little akaloa stream akaloa rd","lawa-100416",51335,"canterbury","ecan","lowland","rural",-43.6898938468625,172.971543083983,"23-Jun-2020","Rural","Upland","3","3"
"SQ00113","pigeon bay stream pigeon bay rd","lawa-100417",51758,"canterbury","ecan","lowland","rural",-43.6993749742079,172.896875669259,"23-Jun-2020","Rural","Lowland","3","3"
"SQ00120","ashburton river north branch sh72","ecan-00020",48978,"canterbury","ecan","upland","rural",-43.6107783770533,171.538793688942,"23-Jun-2020","Rural","Upland","2","3"
"SQ00122","smite river lake heron station","lawa-100418",43057,"canterbury","ecan","upland","rural",-43.4236846520662,171.193561956797,"23-Jun-2020","Forest","Upland","2","1"
"SQ00126","trib of stour upstream confluence stour river","lawa-100419",49858,"canterbury","ecan","upland","rural",-43.6315500812202,171.271650737043,"23-Jun-2020","Forest","Upland","5","5"
"SQ00128","avon river victoria square","lawa-100420",46232,"canterbury","ecan","lowland","urban",-43.5280737868902,172.634878382016,"23-Jun-2020","Urban","Lowland","4","4"
"SQ00129","avon river at ucsa","lawa-100421",46137,"canterbury","ecan","lowland","urban",-43.5244804853371,172.581413385167,"23-Jun-2020","Urban","Lowland","2","2"
"SQ00130","waimari stream kotare street","lawa-100422",46018,"canterbury","ecan","lowland","urban",-43.5217014973006,172.592069950951,"23-Jun-2020","Urban","Lowland","3","3"
"SQ00132","bush stream upstream rangitata gorge road","ecan-00145",49939,"canterbury","ecan","upland","rural",-43.6259033227865,170.861555341643,"23-Jun-2020","Forest","Upland","5","1"
"SQ00133","scour stream upstream rangitata gorge road","lawa-100423",50961,"canterbury","ecan","upland","rural",-43.6591037433104,170.881588611524,"23-Jun-2020","Forest","Upland","4","1"
"SQ00134","forest creek rangitata gorge road","lawa-100424",52672,"canterbury","ecan","upland","forest",-43.705909747324,170.915233783898,"23-Jun-2020","Forest","Upland","5","5"
"SQ00135","owhetoro stream richfield road","lawa-100425",50723,"canterbury","ecan","lowland","rural",-43.6681391214799,172.817837909548,"23-Jun-2020","Rural","Lowland","3","3"
"SQ00137","hukahuka turoa stm port levy road","lawa-100426",53271,"canterbury","ecan","lowland","rural",-43.7491145041741,172.797374630144,"23-Jun-2020","Rural","Upland","1","3"
"SQ00139","prices stream prices valley road","lawa-100427",54511,"canterbury","ecan","lowland","rural",-43.7896890781203,172.691281421184,"23-Jun-2020","Rural","Upland","3","1"
"SQ00152","mason river sh70 near mt lyford","lawa-100429",12043,"canterbury","ecan","upland","rural",-42.5049486401519,173.167306309229,"23-Jun-2020","Forest","Upland","4","4"
"SQ00153","conway river cloudy range rd","lawa-100430",10466,"canterbury","ecan","upland","rural",-42.4461281300878,173.273850368984,"23-Jun-2020","Forest","Upland","4","4"
"SQ00155","kahutara river sh70","lawa-100431",8966,"canterbury","ecan","upland","rural",-42.3867661538746,173.449972598135,"23-Jun-2020","Forest","Upland","4","4"
"SQ00157","black miller stm sh1","lawa-100432",4658,"canterbury","ecan","lowland","forest",-42.2248328288388,173.853876563868,"23-Jun-2020","Forest","Upland","1","1"
"SQ00158","ohau stream sh1","lawa-100433",5378,"canterbury","ecan","lowland","rural",-42.2448213704079,173.831190608159,"23-Jun-2020","Forest","Upland","2","3"
"SQ00159","blue duck stream blue duck rd","lawa-100434",6067,"canterbury","ecan","lowland","forest",-42.2770096632993,173.766296414589,"23-Jun-2020","Rural","Upland","2","2"
"SQ00160","puhi puhi river puhi puhi road","lawa-100435",6666,"canterbury","ecan","lowland","rural",-42.2952308581568,173.722589335223,"23-Jun-2020","Forest","Upland","4","4"
"SQ00162","middle creek sh1","lawa-100436",8570,"canterbury","ecan","lowland","rural",-42.3692461672706,173.678668129474,"23-Jun-2020","Rural","Lowland","4","4"
"SQ00165","school stream sh7","lawa-100437",19194,"canterbury","ecan","upland","urban",-42.7711019827289,172.850390933804,"23-Jun-2020","Rural","Upland","3","4"
"SQ00169","pawsons stream pawsons valley road","lawa-100438",53120,"canterbury","ecan","lowland","rural",-43.7416363360447,172.932593530409,"23-Jun-2020","Rural","Upland","1","3"
"SQ00170","balguerie stream balguerie rd","lawa-100439",55615,"canterbury","ecan","lowland","urban",-43.8068709801763,172.972004615184,"23-Jun-2020","Rural","Upland","3","2"
"SQ00171","kaik stream kaik road","lawa-100440",56853,"canterbury","ecan","lowland","rural",-43.8359493905241,172.946954415619,"23-Jun-2020","Rural","Upland","3","3"
"SQ00172","narbey stm long bay road","lawa-100441",56479,"canterbury","ecan","lowland","forest",-43.8276418629953,173.044952584349,"23-Jun-2020","Forest","Upland","3","3"
"SQ00174","barrys bay stream barrys bay valley rd","lawa-100442",53836,"canterbury","ecan","lowland","rural",-43.7581594766927,172.905234648854,"23-Jun-2020","Rural","Upland","1","1"
"SQ00176","wainui stream powell villiage camp","lawa-100480",55918,"canterbury","ecan","lowland","forest",-43.8114733332502,172.894554244259,"23-Jun-2020","Rural","Upland","3","3"
"SQ00177","charteris bay stream charteris bay road","lawa-100443",50360,"canterbury","ecan","lowland","forest",-43.6578777059699,172.706944382184,"23-Jun-2020","Rural","Lowland","2","2"
"SQ00180","waiake stream loudon farm","lawa-100444",50677,"canterbury","ecan","lowland","forest",-43.6702782912428,172.675750700152,"23-Jun-2020","Rural","Lowland","3","3"
"SQ00206","orari river lochaber road","lawa-100445",58384,"canterbury","ecan","upland","rural",-43.8732054852606,171.006663014649,"23-Jun-2020","Forest","Upland","5","5"
"SQ00207","ribbonwood creek plantation rd","lawa-100446",60126,"canterbury","ecan","upland","forest",-43.9677285521472,170.823187720061,"23-Jun-2020","Rural","Upland","1","4"
"SQ00214","raincliff stream middle valley road","lawa-100447",63422,"canterbury","ecan","upland","rural",-44.1690111455195,170.989380911757,"23-Jun-2020","Rural","Upland","4","4"
"SQ00218","makikihi river milnes road","lawa-100448",67797,"canterbury","ecan","upland","rural",-44.6169132006004,170.986357923328,"23-Jun-2020","Forest","Upland","3","3"
"SQ00224","waihi gorge waihi gorge road","ecan-10038",60741,"canterbury","ecan","upland","forest",-44.0019567491094,171.154910557548,"23-Jun-2020","Forest","Upland","3","4"
"SQ00225","hae hae te moana te moana road","lawa-100449",61360,"canterbury","ecan","upland","rural",-44.0371077816793,171.1012311024,"23-Jun-2020","Forest","Upland","4","4"
"SQ00230","ohapi creek north branch guild road","ecan-00177",63905,"canterbury","ecan","lowland","rural",-44.2021169196205,171.345277277982,"23-Jun-2020","Rural","Lowland","2","1"
"SQ00237","rhodes stream parke rd and donahue rd","ecan-00046",64295,"canterbury","ecan","lowland","rural",-44.2267801271643,171.407053905156,"23-Jun-2020","Rural","Lowland","1","1"
"SQ00240","pareora river brassells road","ecan-00044",66619,"canterbury","ecan","lowland","rural",-44.4587513874968,171.13781281718,"23-Jun-2020","Rural","Upland","1","6"
"SQ00243","pareora river cave - pareora road","lawa-100450",65919,"canterbury","ecan","lowland","rural",-44.373429576665,170.976485886794,"23-Jun-2020","Rural","Upland","5","1"
"SQ00257","glenfield stream sh79","lawa-100451",62384,"canterbury","ecan","upland","rural",-44.0918568519873,170.849366775519,"23-Jun-2020","Rural","Upland","4","4"
"SQ00266","kakahu river earls rd","ecan-00035",63752,"canterbury","ecan","lowland","rural",-44.1891897026864,171.227491127832,"23-Jun-2020","Rural","Upland","5","5"
"SQ00272","hook river upper hook road","lawa-100452",68018,"canterbury","ecan","upland","forest",-44.6453898795686,170.974060278035,"23-Jun-2020","Forest","Upland","2","3"
"SQ00280","maerewhenua river pringles gully road","lawa-100453",24490,"canterbury","ecan","upland","rural",-44.944950630531,170.58902162659,"23-Jun-2020","Rural","Upland","5","1"
"SQ00282","awakino river awakino road","lawa-100454",21230,"canterbury","ecan","upland","rural",-44.7360969323297,170.424753330336,"23-Jun-2020","Forest","Upland","4","4"
"SQ00286","ahuriri river sh8","lawa-100455",17333,"canterbury","ecan","upland","rural",-44.4951339850605,169.764649476383,"23-Jun-2020","Forest","Upland","5","5"
"SQ00287","quail burn henburn road","ecan-00013",16287,"canterbury","ecan","upland","rural",-44.4481300649671,169.927884310226,"23-Jun-2020","Rural","Upland","5","4"
"SQ00336","jollies brook south branch jollies road","lawa-100456",57584,"canterbury","ecan","lowland","rural",-43.8609693683367,172.253547429537,"23-Jun-2020","Rural","Lowland","1","3"
"SQ00366","harts creek lochheads rd","lawa-100457",55645,"canterbury","ecan","lowland","forest",-43.8009414272106,172.297778372953,"23-Jun-2020","Rural","Lowland","5","5"
"SQ00424","ote makura stream valley road","lawa-100458",11394,"canterbury","ecan","lowland","forest",-42.4773679613381,173.52443408454,"23-Jun-2020","Forest","Lowland","1","3"
"SQ00491","aylmers stream aylmers valley road","lawa-100459",56360,"canterbury","ecan","lowland","rural",-43.8223493264632,172.969015556292,"23-Jun-2020","Rural","Upland","2","1"
"SQ00683","hurunui river sh1","nrwqn-00059",23957,"canterbury","ecan","lowland","rural",-42.9004129138632,173.100256482659,"23-Jun-2020","Rural","Upland","6","7"
"SQ00684","balguerie stream stoney bay road","lawa-100460",55996,"canterbury","ecan","upland","forest",-43.8129022576767,172.983075433958,"23-Jun-2020","Rural","Upland","1","2"
"SQ00685","grehan stream rue grehan","lawa-100461",55459,"canterbury","ecan","lowland","forest",-43.8055503418219,172.992558133267,"23-Jun-2020","Rural","Upland","2","3"
"SQ10005","omarama stream sh8","ecan-00117",16886,"canterbury","ecan","upland","forest",-44.4898317092287,169.957668950886,"23-Jun-2020","Forest","Upland","5","5"
"SQ10063","hakataramea river wrights crossing road","lawa-100462",20130,"canterbury","ecan","upland","rural",-44.6605218824706,170.601755692981,"23-Jun-2020","Rural","Upland","5","6"
"SQ26221","mckinnons stream wallaces bridge","ecan-00065",62805,"canterbury","ecan","lowland","urban",-44.1521484301623,171.480380494462,"23-Jun-2020","Rural","Lowland","1","2"
"SQ26368","forks stream u/s sh8","ecan-00128",7097,"canterbury","ecan","upland","rural",-44.000725375594,170.411869590627,"23-Jun-2020","Forest","Upland","4","2"
"SQ26369","irishman creek u/s sh8","ecan-00129",8583,"canterbury","ecan","upland","rural",-44.0873506144388,170.348796015335,"23-Jun-2020","Forest","Upland","5","5"
"SQ30011","leader river u/s sh1","ecan-00130",17313,"canterbury","ecan","lowland","rural",-42.6875872916473,173.302487731526,"23-Jun-2020","Rural","Upland","2","4"
"SQ30103","pahau river sh7","ecan-00133",20614,"canterbury","ecan","upland","rural",-42.797563944614,172.828955215532,"23-Jun-2020","Rural","Upland","1","1"
"SQ30162","waipara river u/s teviotdale bridge","ecan-00070",32346,"canterbury","ecan","lowland","rural",-43.1278646888299,172.778902375745,"23-Jun-2020","Rural","Upland","6","6"
"SQ30175","ashley river 50m u/s sh1","ecan-00071",37679,"canterbury","ecan","lowland","rural",-43.2768152586731,172.688643197524,"23-Jun-2020","Rural","Lowland","1","1"
"SQ30184","ashley river u/s ashley gorge rd","ecan-00134",36021,"canterbury","ecan","upland","forest",-43.2279572476556,172.228581147845,"23-Jun-2020","Forest","Upland","6","6"
"SQ30222","waikuku stream d/s sh1","ecan-00072",38063,"canterbury","ecan","lowland","rural",-43.2896237670408,172.685238044038,"23-Jun-2020","Rural","Lowland","3","3"
"SQ30305","ka putahi/kaputone creek crn belfast and blakes road","lawa-102235",43286,"canterbury","ecan","lowland","rural",-43.4521937116552,172.639706390701,"23-Jun-2020","Urban","Lowland","2","1"
"SQ30369","cam river u/s bramleys road","ecan-00080",39770,"canterbury","ecan","lowland","rural",-43.3433888423596,172.636995813286,"23-Jun-2020","Rural","Lowland","5","4"
"SQ30390","south brook u/s marsh rd","ecan-00148",39145,"canterbury","ecan","lowland","urban",-43.3250996233005,172.602311594076,"23-Jun-2020","Rural","Lowland","3","3"
"SQ30400","cust river u/s skewbridge road","ecan-00081",40638,"canterbury","ecan","lowland","rural",-43.3713567159681,172.628944258392,"23-Jun-2020","Rural","Lowland","5","1"
"SQ30406","cust river tippings rd","lawa-100471",38483,"canterbury","ecan","lowland","rural",-43.3028479066796,172.355769078127,"23-Jun-2020","Rural","Upland","5","4"
"SQ32603","opara stream okains bay road","lawa-100465",52751,"canterbury","ecan","lowland","rural",-43.7257694453332,173.001770898176,"23-Jun-2020","Rural","Upland","4","4"
"SQ32943","kaiapoi river u/s harpers road","lawa-100475",42654,"canterbury","ecan","lowland","rural",-43.4244280315712,172.56521827859,"23-Jun-2020","Rural","Lowland","1","1"
"SQ33270","kowhai river 100m u/s sh1","ecan-00102",9676,"canterbury","ecan","lowland","rural",-42.4154852651802,173.631868766433,"23-Jun-2020","Forest","Lowland","4","4"
"SQ33274","lyell creek at mill road","ecan-00176",8756,"canterbury","ecan","lowland","rural",-42.3765111944835,173.678720369756,"23-Jun-2020","Rural","Lowland","2","2"
"SQ33417","french farm stream french farm valley road","lawa-100466",54549,"canterbury","ecan","lowland","rural",-43.7778094464382,172.898721602215,"23-Jun-2020","Rural","Upland","1","3"
"SQ30691","pigeon bay stream innes road","lawa-100464",52170,"canterbury","ecan","lowland","rural",-43.7112028998677,172.899337545717,"23-Jun-2020","Rural","Upland","3","3"
"SQ30782","kaituna stream off kaituna valley road","ecan-00084",53639,"canterbury","ecan","lowland","rural",-43.7564555430136,172.682471130228,"23-Jun-2020","Rural","Lowland","4","4"
"SQ30916","selwyn river u/s coes ford bridge","ecan-00086",51729,"canterbury","ecan","lowland","rural",-43.6961298123559,172.412879789812,"23-Jun-2020","Rural","Lowland","5","5"
"SQ30928","selwyn river u/s whitecliffs rd","ecan-00088",43804,"canterbury","ecan","upland","rural",-43.4613290495938,171.892979434991,"23-Jun-2020","Rural","Upland","5","5"
"SQ30975","hanmer road drain lake road","ecan-00090",53338,"canterbury","ecan","lowland","rural",-43.7517993594538,172.37179043252,"23-Jun-2020","Rural","Lowland","1","3"
"SQ30976","boggy creek u/s lake road","ecan-00091",54187,"canterbury","ecan","lowland","rural",-43.7655479551051,172.357850515526,"23-Jun-2020","Rural","Lowland","1","2"
"SQ10206","spring creek u/s sh8","ecan-00122",13530,"canterbury","ecan","upland","rural",-44.3387106103236,170.022382740223,"23-Jun-2020","Forest","Upland","3","1"
"SQ10272","twizel river sh8 bridge","ecan-00005",11847,"canterbury","ecan","upland","forest",-44.2584743150791,170.110539265833,"23-Jun-2020","Forest","Upland","5","5"
"SQ10275","mary burn d/s sh8","ecan-00123",10147,"canterbury","ecan","upland","rural",-44.1748838871789,170.323268662045,"23-Jun-2020","Forest","Upland","4","4"
"SQ10301","otematata river sh83","ecan-00124",19343,"canterbury","ecan","upland","rural",-44.6045386487108,170.202876326489,"23-Jun-2020","Forest","Upland","2","6"
"SQ20104","ashburton river at sh1","ecan-00014",58824,"canterbury","ecan","lowland","urban",-43.9095209565713,171.738744417191,"23-Jun-2020","Urban","Upland","2","6"
"SQ20207","south opuha river clayton road","lawa-100473",60661,"canterbury","ecan","upland","rural",-43.9934268296413,170.846788917307,"23-Jun-2020","Rural","Upland","4","1"
"SQ20232","opihi river at fairlie - sh79","ecan-00031",62485,"canterbury","ecan","upland","rural",-44.0966091934989,170.834816706889,"23-Jun-2020","Rural","Upland","5","5"
"SQ20243","opihi river sh1","ecan-00033",64793,"canterbury","ecan","lowland","rural",-44.26306623174,171.26966722126,"23-Jun-2020","Rural","Lowland","7","1"
"SQ20250","temuka river sh1","ecan-10033",64653,"canterbury","ecan","lowland","rural",-44.2537135132052,171.275748094616,"23-Jun-2020","Rural","Lowland","3","2"
"SQ20325","waihi river te awa road","lawa-100474",64024,"canterbury","ecan","lowland","rural",-44.2113228445277,171.267251851222,"23-Jun-2020","Rural","Upland","5","4"
"SQ20375","opuha river skipton bridge","nrwqn-00008",62111,"canterbury","ecan","upland","rural",-44.0805796231422,170.978838558471,"23-Jun-2020","Rural","Upland","6","6"
"SQ20541","petries drain canal road","ecan-00182",63922,"canterbury","ecan","lowland","rural",-44.2081917534209,171.379688390064,"23-Jun-2020","Rural","Lowland","1","2"
"SQ20549","rhodes stream rolleston road","lawa-100477",63922,"canterbury","ecan","lowland","rural",-44.2073104671496,171.384279914981,"23-Jun-2020","Rural","Lowland","2","2"
"SQ21045","ohapi creek guild rd","ecan-00178",63878,"canterbury","ecan","lowland","forest",-44.2152131930692,171.32631762896,"23-Jun-2020","Rural","Lowland","3","3"
"SQ21046","ohapi creek south branch guild rd","ecan-00179",64205,"canterbury","ecan","lowland","forest",-44.2159607438904,171.325095232981,"23-Jun-2020","Rural","Lowland","3","3"
"SQ21047","ohapi creek upstream orari river confluence","ecan-00052",64439,"canterbury","ecan","lowland","rural",-44.2399269167372,171.386471284131,"23-Jun-2020","Rural","Lowland","4","4"
"SQ21049","orakipaoa creek milford lagoon rd","ecan-00053",64794,"canterbury","ecan","lowland","rural",-44.2639841523325,171.336934555297,"23-Jun-2020","Rural","Lowland","3","4"
"SQ21160","waikakahi stream cock & hen road","ecan-00054",23169,"canterbury","ecan","lowland","rural",-44.871471120161,170.965024215105,"23-Jun-2020","Rural","Upland","4","4"
"SQ21254","waikakahi stream te maiharoa road","ecan-00183",23955,"canterbury","ecan","lowland","rural",-44.9163014487447,171.09499556633,"23-Jun-2020","Rural","Lowland","2","1"
"SQ21255","waikakahi stream old ferry road","lawa-100476",23485,"canterbury","ecan","lowland","rural",-44.8904881714994,171.034245077109,"23-Jun-2020","Rural","Upland","2","2"
"SQ21289","whitneys creek carrolls rd","ecan-00055",23742,"canterbury","ecan","lowland","rural",-44.8990727578079,171.122406750752,"23-Jun-2020","Rural","Lowland","1","4"
"SQ21292","buchanans creek upstream confluence waihao river","ecan-00057",68955,"canterbury","ecan","lowland","rural",-44.7753082562782,171.152927657569,"23-Jun-2020","Rural","Lowland","3","5"
"SQ21309","coopers creek sh72","ecan-00062",61028,"canterbury","ecan","upland","forest",-44.0155449931473,171.277695291966,"23-Jun-2020","Rural","Upland","1","4"
"SQ23005","te ngawai river te ngawai road bridge","ecan-00040",64565,"canterbury","ecan","lowland","rural",-44.2452220515561,171.116120305487,"23-Jun-2020","Rural","Upland","2","5"
"SQ26171","station stream clayton rd","lawa-100463",60249,"canterbury","ecan","upland","rural",-43.9714963468258,170.862409756107,"23-Jun-2020","Rural","Upland","4","5"
"SQ35172","kahutara river at dairy farm rd","ecan-00160",9520,"canterbury","ecan","lowland","rural",-42.4081575233949,173.541717802496,"23-Jun-2020","Forest","Upland","5","5"
"SQ35180","birdlings brook lochheads rd","lawa-100467",55096,"canterbury","ecan","lowland","rural",-43.7899220222372,172.31236785229,"23-Jun-2020","Rural","Lowland","4","4"
"SQ35874","gentleman smith stream at hakatere-heron road","ecan-00170",46874,"canterbury","ecan","upland","rural",-43.5374144020876,171.184322593976,"23-Jun-2020","Rural","Upland","3","4"
"SQ33899","okarahia stream u/s sh1","ecan-00154",13190,"canterbury","ecan","lowland","forest",-42.5420066479243,173.450541729351,"23-Jun-2020","Rural","Upland","2","1"
"SQ33962","waipara river at laidmore rd","ecan-00104",29881,"canterbury","ecan","upland","rural",-43.0594437966749,172.589733664695,"23-Jun-2020","Rural","Upland","6","1"
"SQ34191","taranaki creek u/s preeces rd","ecan-00106",38534,"canterbury","ecan","lowland","rural",-43.3048006696495,172.688770481981,"23-Jun-2020","Rural","Lowland","3","3"
"SQ34412","warren creek u/s rorrisons road","ecan-00107",9200,"canterbury","ecan","lowland","rural",-42.3919663301672,173.672956353846,"23-Jun-2020","Rural","Lowland","2","3"
"SQ34624","purau stream purau port levey road","lawa-100481",49907,"canterbury","ecan","lowland","rural",-43.6443020613177,172.751974044837,"23-Jun-2020","Rural","Lowland","3","2"
"SQ36032","grey river mt grey road","lawa-100472",33958,"canterbury","ecan","upland","rural",-43.1711061223119,172.488621843632,"23-Jun-2020","Forest","Upland","3","4"
