"Site","Bore","Var","StartDate","EndDate","nMeas","MinVal","MaxVal"
"LAWA-101907","Tara GW at 551 Tara Rd (Orchard NGMP site)","E.coli",NA,NA,"0","Inf","-Inf"
"LAWA-101907","Tara GW at 551 Tara Rd (Orchard NGMP site)","Electrical conductivity/salinity","2015-03-18","2019-06-06","18","146.1","185.4"
"LAWA-101907","Tara GW at 551 Tara Rd (Orchard NGMP site)","Nitrate nitrogen","2015-03-18","2019-06-06","18","1.4","2.6"
"LAWA-101907","Tara GW at 551 Tara Rd (Orchard NGMP site)","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-101908","Taupo Bay GW at 53 Marlin Drive","Ammoniacal nitrogen","2015-06-18","2019-12-04","10","0.0025","0.15"
"LAWA-101908","Taupo Bay GW at 53 Marlin Drive","Chloride","2015-03-11","2019-12-04","19","20","74"
"LAWA-101908","Taupo Bay GW at 53 Marlin Drive","Dissolved reactive phosphorus","2015-06-18","2019-12-04","10","0.037","0.044"
"LAWA-101908","Taupo Bay GW at 53 Marlin Drive","E.coli","2015-03-11","2019-12-04","19","0.5","6"
"LAWA-101908","Taupo Bay GW at 53 Marlin Drive","Electrical conductivity/salinity","2015-03-11","2019-12-04","19","487","587"
"LAWA-101908","Taupo Bay GW at 53 Marlin Drive","Nitrate nitrogen","2015-06-18","2019-12-04","10","2","7.6"
"LAWA-101908","Taupo Bay GW at 53 Marlin Drive","Nitrogen - Other","2015-06-18","2019-12-04","10","0.001","0.0025"
"LAWA-101909","Te Ngaere Bay GW at 1779 Wainui Rd","Ammoniacal nitrogen","2015-12-02","2019-12-03","8","0.0025","0.02"
"LAWA-101909","Te Ngaere Bay GW at 1779 Wainui Rd","Chloride","2015-03-03","2019-12-03","17","51","94.4"
"LAWA-101909","Te Ngaere Bay GW at 1779 Wainui Rd","Dissolved reactive phosphorus","2015-12-02","2019-12-03","8","0.12","0.14"
"LAWA-101909","Te Ngaere Bay GW at 1779 Wainui Rd","E.coli","2015-03-03","2019-12-03","17","0.5","12"
"LAWA-101909","Te Ngaere Bay GW at 1779 Wainui Rd","Electrical conductivity/salinity","2015-03-03","2019-12-03","17","79.5","908"
"LAWA-101909","Te Ngaere Bay GW at 1779 Wainui Rd","Nitrate nitrogen","2015-12-02","2019-12-03","8","3.1","5.9"
"LAWA-101909","Te Ngaere Bay GW at 1779 Wainui Rd","Nitrogen - Other","2015-12-02","2019-12-03","8","0.001","0.011"
"LAWA-101910","Three Mile Bush GW at 439 3 Mile Bush Rd","Ammoniacal nitrogen","2015-03-12","2019-12-12","20","0.0025","0.013"
"LAWA-101910","Three Mile Bush GW at 439 3 Mile Bush Rd","Chloride","2015-03-12","2019-12-12","20","11.4","14"
"LAWA-101910","Three Mile Bush GW at 439 3 Mile Bush Rd","Dissolved reactive phosphorus","2015-03-12","2019-12-12","20","0.011","0.031"
"LAWA-101910","Three Mile Bush GW at 439 3 Mile Bush Rd","E.coli","2015-03-12","2019-12-12","20","0.5","1"
"LAWA-101910","Three Mile Bush GW at 439 3 Mile Bush Rd","Electrical conductivity/salinity","2015-03-12","2019-12-12","20","128.4","157.4"
"LAWA-101910","Three Mile Bush GW at 439 3 Mile Bush Rd","Nitrate nitrogen","2015-03-12","2019-12-12","20","1.8","2.4"
"LAWA-101910","Three Mile Bush GW at 439 3 Mile Bush Rd","Nitrogen - Other","2015-03-12","2019-12-12","20","0.001","0.003"
"LAWA-101911","Tutukaka GW at Matapouri Rd (NGMP site)","Ammoniacal nitrogen","2015-03-04","2019-06-24","18","0.0015","0.005"
"LAWA-101911","Tutukaka GW at Matapouri Rd (NGMP site)","Chloride","2015-03-04","2019-06-24","20","133","246"
"LAWA-101911","Tutukaka GW at Matapouri Rd (NGMP site)","Dissolved reactive phosphorus","2015-03-04","2019-03-08","6","0.03","0.04"
"LAWA-101911","Tutukaka GW at Matapouri Rd (NGMP site)","E.coli",NA,NA,"0","Inf","-Inf"
"LAWA-101911","Tutukaka GW at Matapouri Rd (NGMP site)","Electrical conductivity/salinity","2015-03-04","2019-06-24","20","596","1014"
"LAWA-101911","Tutukaka GW at Matapouri Rd (NGMP site)","Nitrate nitrogen","2015-03-04","2019-06-24","18","0.88","1.6"
"LAWA-101911","Tutukaka GW at Matapouri Rd (NGMP site)","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-101914","Whananaki North GW at WDC Public Toilets","Ammoniacal nitrogen","2015-06-04","2019-12-04","10","0.071","0.098"
"LAWA-101914","Whananaki North GW at WDC Public Toilets","Chloride","2015-03-05","2019-12-04","20","31","132"
"LAWA-101914","Whananaki North GW at WDC Public Toilets","Dissolved reactive phosphorus","2015-06-04","2019-12-04","10","0.011","0.22"
"LAWA-101914","Whananaki North GW at WDC Public Toilets","E.coli","2015-03-05","2019-12-04","20","0.5","83"
"LAWA-101914","Whananaki North GW at WDC Public Toilets","Electrical conductivity/salinity","2015-03-05","2019-12-04","20","550","790"
"LAWA-101914","Whananaki North GW at WDC Public Toilets","Nitrate nitrogen","2015-06-04","2019-12-04","10","0.001","0.049"
"LAWA-101914","Whananaki North GW at WDC Public Toilets","Nitrogen - Other","2015-06-04","2019-12-04","10","0.001","0.0032"
"LAWA-101915","Whangaumu Bay GW at WDC Public Toilets","Ammoniacal nitrogen","2015-06-09","2019-12-09","10","0.0025","0.018"
"LAWA-101915","Whangaumu Bay GW at WDC Public Toilets","Chloride","2015-03-04","2019-12-09","20","78.6","90"
"LAWA-101915","Whangaumu Bay GW at WDC Public Toilets","Dissolved reactive phosphorus","2015-06-09","2019-12-09","10","0.34","0.38"
"LAWA-101915","Whangaumu Bay GW at WDC Public Toilets","E.coli","2015-03-04","2019-12-09","20","0.5","18"
"LAWA-101915","Whangaumu Bay GW at WDC Public Toilets","Electrical conductivity/salinity","2015-03-04","2019-12-09","21","569","647"
"LAWA-101915","Whangaumu Bay GW at WDC Public Toilets","Nitrate nitrogen","2015-06-09","2019-12-09","10","0.041","0.16"
"LAWA-101915","Whangaumu Bay GW at WDC Public Toilets","Nitrogen - Other","2015-06-09","2019-12-09","10","0.001","0.0041"
"LAWA-101916","Whatitiri GW at 311 Kerehanga Rd","Ammoniacal nitrogen","2015-03-12","2019-12-12","21","0.0025","0.016"
"LAWA-101916","Whatitiri GW at 311 Kerehanga Rd","Chloride","2015-03-12","2019-12-12","20","18","21"
"LAWA-101916","Whatitiri GW at 311 Kerehanga Rd","Dissolved reactive phosphorus","2015-03-12","2019-12-12","21","0.056","0.069"
"LAWA-101916","Whatitiri GW at 311 Kerehanga Rd","E.coli","2015-03-12","2019-12-12","20","0.5","20"
"LAWA-101916","Whatitiri GW at 311 Kerehanga Rd","Electrical conductivity/salinity","2015-03-12","2019-12-12","21","203.5","224.1"
"LAWA-101916","Whatitiri GW at 311 Kerehanga Rd","Nitrate nitrogen","2015-03-12","2019-12-12","21","5.9","7.1"
"LAWA-101916","Whatitiri GW at 311 Kerehanga Rd","Nitrogen - Other","2015-03-12","2019-12-12","24","0.001","7"
