"LawaSiteID","CouncilSiteID","LFENZID","Agency","Region","LType","Measurement","nMeasures","frequency","period","TrendScore","ConfCat","AnalysisNote","AnalysisNoteSS","nFirstYear","nLastYear","numMonths","numQuarters","numYears","Observations","KWstat","pvalue","nObs","S","VarS","D","tau","Z","p","MKProbability","prop.censored","prop.unique","no.censorlevels","Median","Sen_VarS","AnnualSenSlope","Intercept","Lci","Uci","Sen_Probability","Probabilitymax","Probabilitymin","Percent.annual.change","standard"
"lawa-100264","lake manapouri near frazers beach top",54735,"es","southland","Stratified","TN",78,"unassessed, nM=75(162); nQ=43(54); nY=13(13)",15,NA,NA,NA,NA,0,1,75,43,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-100264","lake manapouri near frazers beach top",54735,"es","southland","Stratified","Secchi",72,"unassessed, nM=70(162); nQ=40(54); nY=13(13)",15,NA,NA,NA,NA,0,1,70,40,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-100264","lake manapouri near frazers beach top",54735,"es","southland","Stratified","CHLA",75,"unassessed, nM=73(162); nQ=43(54); nY=13(13)",15,NA,NA,NA,NA,0,1,73,43,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-100264","lake manapouri near frazers beach top",54735,"es","southland","Stratified","ECOLI",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hbrc-00174","lake oingo - lake centre",36096,"hbrc","hawkes bay","Polymictic","TP",36,"unassessed, nM=18(162); nQ=8(54); nY=2(13)",15,NA,NA,NA,NA,0,0,18,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hbrc-00174","lake oingo - lake centre",36096,"hbrc","hawkes bay","Polymictic","NH4N",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hbrc-00174","lake oingo - lake centre",36096,"hbrc","hawkes bay","Polymictic","TN",17,"unassessed, nM=17(162); nQ=8(54); nY=2(13)",15,NA,NA,NA,NA,0,0,17,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hbrc-00174","lake oingo - lake centre",36096,"hbrc","hawkes bay","Polymictic","Secchi",17,"unassessed, nM=17(162); nQ=8(54); nY=2(13)",15,NA,NA,NA,NA,0,0,17,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hbrc-00174","lake oingo - lake centre",36096,"hbrc","hawkes bay","Polymictic","CHLA",18,"unassessed, nM=18(162); nQ=8(54); nY=2(13)",15,NA,NA,NA,NA,0,0,18,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hbrc-00174","lake oingo - lake centre",36096,"hbrc","hawkes bay","Polymictic","ECOLI",18,"unassessed, nM=18(162); nQ=8(54); nY=2(13)",15,NA,NA,NA,NA,0,0,18,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gw-00257","lake onoke 1",1,"gwrc","wellington","Icoll","TP",114,"unassessed, nM=103(162); nQ=40(54); nY=11(13)",15,NA,NA,NA,NA,0,6,103,40,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gw-00257","lake onoke 1",1,"gwrc","wellington","Icoll","NH4N",114,"unassessed, nM=103(162); nQ=40(54); nY=11(13)",15,NA,NA,NA,NA,0,6,103,40,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gw-00257","lake onoke 1",1,"gwrc","wellington","Icoll","TN",114,"unassessed, nM=103(162); nQ=40(54); nY=11(13)",15,NA,NA,NA,NA,0,6,103,40,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gw-00257","lake onoke 1",1,"gwrc","wellington","Icoll","Secchi",107,"unassessed, nM=97(162); nQ=40(54); nY=11(13)",15,NA,NA,NA,NA,0,6,97,40,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gw-00257","lake onoke 1",1,"gwrc","wellington","Icoll","CHLA",114,"unassessed, nM=103(162); nQ=40(54); nY=11(13)",15,NA,NA,NA,NA,0,6,103,40,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gw-00257","lake onoke 1",1,"gwrc","wellington","Icoll","ECOLI",27,"unassessed, nM=24(162); nQ=11(54); nY=4(13)",15,NA,NA,NA,NA,0,0,24,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"orc-00034","lake onslow at boat ramp",1553,"orc","otago","Stratified","TP",103,"quarterly",15,2,"Very likely improving","ok",1,6,6,103,55,15,55,0.65741129798245,0.883172507254528,55,-450,18896.6666666667,1485,-0.303030303030303,-3.26628246853001,0.00108969493434906,0.000544847467174536,0,0.527272727272727,0,25,18896.6666666667,-0.930704983012458,31.2822586353341,-1.50717524130004,-0.460688257871369,0.000517507581680454,0.000133924733730306,0.00176649512990756,-3.72281993204983,NA
"orc-00034","lake onslow at boat ramp",1553,"orc","otago","Stratified","NH4N",104,"quarterly",15,NA,NA,"< 5 Non-censored values",1,6,6,104,56,15,56,3.26641697334371,0.352344193954638,56,NA,NA,NA,NA,NA,NA,NA,0.928571428571429,0.0535714285714286,1,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"orc-00034","lake onslow at boat ramp",1553,"orc","otago","Stratified","TN",104,"quarterly",15,1,"Likely improving","ok",1,6,6,104,56,15,56,9.38933022991155,0.0245383192051467,56,-41,1323,365,-0.112328767123288,-1.09971479845643,0.271456404939525,0.135728202469763,0,0.464285714285714,0,250,1323,-1.95272286460276,263.424969694144,-4.40115017752021,0.319338462084202,0.124106539494962,0.0523931819120168,0.245939998156834,-0.781089145841104,NA
"orc-00034","lake onslow at boat ramp",1553,"orc","otago","Stratified","Secchi",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"orc-00034","lake onslow at boat ramp",1553,"orc","otago","Stratified","CHLA",91,"unassessed, nM=91(162); nQ=48(54); nY=14(13)",15,NA,NA,NA,NA,0,6,91,48,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"orc-00034","lake onslow at boat ramp",1553,"orc","otago","Stratified","ECOLI",99,"quarterly",15,NA,NA,"< 3 unique values in Season",1,5,6,99,54,15,54,13.8737459099088,0.00308214169174765,9,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,0.166666666666667,2,2.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hbrc-00170","lake opouahi top",32478,"hbrc","hawkes bay","Stratified","TP",132,"unassessed, nM=62(162); nQ=45(54); nY=12(13)",15,NA,NA,NA,NA,0,2,62,45,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hbrc-00170","lake opouahi top",32478,"hbrc","hawkes bay","Stratified","NH4N",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hbrc-00170","lake opouahi top",32478,"hbrc","hawkes bay","Stratified","TN",64,"unassessed, nM=62(162); nQ=45(54); nY=12(13)",15,NA,NA,NA,NA,0,2,62,45,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hbrc-00170","lake opouahi top",32478,"hbrc","hawkes bay","Stratified","Secchi",64,"unassessed, nM=62(162); nQ=45(54); nY=12(13)",15,NA,NA,NA,NA,0,2,62,45,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hbrc-00170","lake opouahi top",32478,"hbrc","hawkes bay","Stratified","CHLA",55,"unassessed, nM=50(162); nQ=34(54); nY=10(13)",15,NA,NA,NA,NA,0,0,50,34,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hbrc-00170","lake opouahi top",32478,"hbrc","hawkes bay","Stratified","ECOLI",62,"unassessed, nM=60(162); nQ=43(54); nY=12(13)",15,NA,NA,NA,NA,0,2,60,43,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hrc-00335","lake pauri composite",18933,"hrc","horizons","Stratified","TP",20,"unassessed, nM=20(162); nQ=20(54); nY=6(13)",15,NA,NA,NA,NA,0,1,20,20,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hrc-00335","lake pauri composite",18933,"hrc","horizons","Stratified","NH4N",20,"unassessed, nM=20(162); nQ=20(54); nY=6(13)",15,NA,NA,NA,NA,0,1,20,20,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hrc-00335","lake pauri composite",18933,"hrc","horizons","Stratified","TN",20,"unassessed, nM=20(162); nQ=20(54); nY=6(13)",15,NA,NA,NA,NA,0,1,20,20,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hrc-00335","lake pauri composite",18933,"hrc","horizons","Stratified","Secchi",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hrc-00335","lake pauri composite",18933,"hrc","horizons","Stratified","CHLA",20,"unassessed, nM=20(162); nQ=20(54); nY=6(13)",15,NA,NA,NA,NA,0,1,20,20,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hrc-00335","lake pauri composite",18933,"hrc","horizons","Stratified","ECOLI",18,"unassessed, nM=18(162); nQ=18(54); nY=6(13)",15,NA,NA,NA,NA,0,1,18,18,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hbrc-00175","lake runanga - lake centre",36215,"hbrc","hawkes bay","Polymictic","TP",36,"unassessed, nM=18(162); nQ=8(54); nY=2(13)",15,NA,NA,NA,NA,0,0,18,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hbrc-00175","lake runanga - lake centre",36215,"hbrc","hawkes bay","Polymictic","NH4N",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hbrc-00175","lake runanga - lake centre",36215,"hbrc","hawkes bay","Polymictic","TN",18,"unassessed, nM=18(162); nQ=8(54); nY=2(13)",15,NA,NA,NA,NA,0,0,18,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hbrc-00175","lake runanga - lake centre",36215,"hbrc","hawkes bay","Polymictic","Secchi",18,"unassessed, nM=18(162); nQ=8(54); nY=2(13)",15,NA,NA,NA,NA,0,0,18,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hbrc-00175","lake runanga - lake centre",36215,"hbrc","hawkes bay","Polymictic","CHLA",18,"unassessed, nM=18(162); nQ=8(54); nY=2(13)",15,NA,NA,NA,NA,0,0,18,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hbrc-00175","lake runanga - lake centre",36215,"hbrc","hawkes bay","Polymictic","ECOLI",18,"unassessed, nM=18(162); nQ=8(54); nY=2(13)",15,NA,NA,NA,NA,0,0,18,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-100266","lake te anau at blue gum point top",52566,"es","southland","Stratified","TP",77,"unassessed, nM=74(162); nQ=42(54); nY=13(13)",15,NA,NA,NA,NA,0,1,74,42,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-100266","lake te anau at blue gum point top",52566,"es","southland","Stratified","NH4N",76,"unassessed, nM=73(162); nQ=42(54); nY=13(13)",15,NA,NA,NA,NA,0,1,73,42,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-100266","lake te anau at blue gum point top",52566,"es","southland","Stratified","TN",79,"unassessed, nM=76(162); nQ=43(54); nY=13(13)",15,NA,NA,NA,NA,0,1,76,43,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-100266","lake te anau at blue gum point top",52566,"es","southland","Stratified","Secchi",69,"unassessed, nM=66(162); nQ=39(54); nY=13(13)",15,NA,NA,NA,NA,0,1,66,39,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-100266","lake te anau at blue gum point top",52566,"es","southland","Stratified","CHLA",76,"unassessed, nM=73(162); nQ=43(54); nY=13(13)",15,NA,NA,NA,NA,0,1,73,43,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-100266","lake te anau at blue gum point top",52566,"es","southland","Stratified","ECOLI",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-100263","lake te anau at south fiord top",52566,"es","southland","Stratified","TP",78,"unassessed, nM=75(162); nQ=42(54); nY=13(13)",15,NA,NA,NA,NA,0,1,75,42,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-100263","lake te anau at south fiord top",52566,"es","southland","Stratified","NH4N",77,"unassessed, nM=75(162); nQ=42(54); nY=13(13)",15,NA,NA,NA,NA,0,1,75,42,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-100263","lake te anau at south fiord top",52566,"es","southland","Stratified","TN",79,"unassessed, nM=76(162); nQ=43(54); nY=13(13)",15,NA,NA,NA,NA,0,1,76,43,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-100263","lake te anau at south fiord top",52566,"es","southland","Stratified","Secchi",75,"unassessed, nM=72(162); nQ=39(54); nY=13(13)",15,NA,NA,NA,NA,0,1,72,39,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-100263","lake te anau at south fiord top",52566,"es","southland","Stratified","CHLA",74,"unassessed, nM=72(162); nQ=42(54); nY=13(13)",15,NA,NA,NA,NA,0,1,72,42,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-100263","lake te anau at south fiord top",52566,"es","southland","Stratified","ECOLI",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"orc-00035","lake tuakitoto at outlet",44599,"orc","otago","Polymictic","TP",151,"quarterly",15,-2,"Very likely degrading","ok",1,6,6,130,58,15,58,6.65624247299068,0.0837002079977989,58,330,22008,1653,0.199637023593466,2.2177143633605,0.0265743142800283,0.986712842859986,0.206896551724138,0.879310344827586,12,100.55,22219.6666666667,1.38420933904805,90.6875084592826,-0.889900079213936,3.40057839185485,0.842861583335771,0.837973356220834,0.847651811477917,1.37663783097767,NA
"orc-00035","lake tuakitoto at outlet",44599,"orc","otago","Polymictic","NH4N",151,"quarterly",15,NA,NA,"< 5 Non-censored values",1,6,6,130,58,15,58,14.5432778332778,0.00225162677991705,6,NA,NA,NA,NA,NA,NA,NA,0.948275862068966,0.103448275862069,3,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"orc-00035","lake tuakitoto at outlet",44599,"orc","otago","Polymictic","TN",151,"quarterly",15,-2,"Very likely degrading","ok",1,6,6,130,58,15,58,18.0035042464386,0.000439118292612258,58,69,1462.33333333333,392,0.176020408163265,1.77822095127086,0.075367573227094,0.962316213386453,0.224137931034483,0.775862068965517,11,1034,1479.33333333333,10.9781677531974,955.780554758468,-10.0115739175887,34.4199238623496,0.774572069010566,0.750476530092724,0.797292083906567,1.06171835137306,NA
"orc-00035","lake tuakitoto at outlet",44599,"orc","otago","Polymictic","Secchi",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"orc-00035","lake tuakitoto at outlet",44599,"orc","otago","Polymictic","CHLA",116,"quarterly",15,NA,NA,"< 5 Non-censored values",1,6,6,116,56,15,56,15.8045745013994,0.00124353965208522,4,NA,NA,NA,NA,NA,NA,NA,0.946428571428571,0.0714285714285714,1,7.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"orc-00035","lake tuakitoto at outlet",44599,"orc","otago","Polymictic","ECOLI",150,"quarterly",15,2,"Very likely improving","ok",1,6,6,129,58,15,58,7.31367814828654,0.06254416658202,58,-205,19300,1653,-0.124016938898972,-1.46842413152734,0.141989050645316,0.0709945253226579,0.551724137931034,0.46551724137931,5,64,19659.6666666667,0,64,-5.81151005944098,0,0.0199869364317999,9.82210354938395e-07,0.741834975254654,0,NA
"hbrc-00176","lake tutira top",36981,"hbrc","hawkes bay","Stratified","TP",262,"unassessed, nM=119(162); nQ=45(54); nY=12(13)",15,NA,NA,NA,NA,0,4,119,45,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hbrc-00176","lake tutira top",36981,"hbrc","hawkes bay","Stratified","NH4N",0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hbrc-00176","lake tutira top",36981,"hbrc","hawkes bay","Stratified","TN",130,"unassessed, nM=119(162); nQ=45(54); nY=12(13)",15,NA,NA,NA,NA,0,4,119,45,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hbrc-00176","lake tutira top",36981,"hbrc","hawkes bay","Stratified","Secchi",123,"unassessed, nM=115(162); nQ=45(54); nY=12(13)",15,NA,NA,NA,NA,0,4,115,45,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hbrc-00176","lake tutira top",36981,"hbrc","hawkes bay","Stratified","CHLA",104,"unassessed, nM=82(162); nQ=34(54); nY=10(13)",15,NA,NA,NA,NA,0,0,82,34,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hbrc-00176","lake tutira top",36981,"hbrc","hawkes bay","Stratified","ECOLI",131,"unassessed, nM=115(162); nQ=45(54); nY=12(13)",15,NA,NA,NA,NA,0,4,115,45,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-100210","lake vincent centre",43649,"es","southland","Polymictic","TP",33,"unassessed, nM=32(162); nQ=19(54); nY=6(13)",15,NA,NA,NA,NA,0,2,32,19,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-100210","lake vincent centre",43649,"es","southland","Polymictic","NH4N",33,"unassessed, nM=32(162); nQ=19(54); nY=6(13)",15,NA,NA,NA,NA,0,2,32,19,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-100210","lake vincent centre",43649,"es","southland","Polymictic","TN",33,"unassessed, nM=32(162); nQ=19(54); nY=6(13)",15,NA,NA,NA,NA,0,2,32,19,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-100210","lake vincent centre",43649,"es","southland","Polymictic","Secchi",15,"unassessed, nM=15(162); nQ=11(54); nY=4(13)",15,NA,NA,NA,NA,0,1,15,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-100210","lake vincent centre",43649,"es","southland","Polymictic","CHLA",33,"unassessed, nM=32(162); nQ=19(54); nY=6(13)",15,NA,NA,NA,NA,0,2,32,19,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-100210","lake vincent centre",43649,"es","southland","Polymictic","ECOLI",25,"unassessed, nM=24(162); nQ=12(54); nY=4(13)",15,NA,NA,NA,NA,0,2,24,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-100209","lake vincent north",43649,"es","southland","Polymictic","TP",33,"unassessed, nM=32(162); nQ=19(54); nY=6(13)",15,NA,NA,NA,NA,0,2,32,19,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-100209","lake vincent north",43649,"es","southland","Polymictic","NH4N",33,"unassessed, nM=32(162); nQ=19(54); nY=6(13)",15,NA,NA,NA,NA,0,2,32,19,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-100209","lake vincent north",43649,"es","southland","Polymictic","TN",33,"unassessed, nM=32(162); nQ=19(54); nY=6(13)",15,NA,NA,NA,NA,0,2,32,19,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-100209","lake vincent north",43649,"es","southland","Polymictic","Secchi",22,"unassessed, nM=22(162); nQ=14(54); nY=5(13)",15,NA,NA,NA,NA,0,2,22,14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-100209","lake vincent north",43649,"es","southland","Polymictic","CHLA",33,"unassessed, nM=32(162); nQ=19(54); nY=6(13)",15,NA,NA,NA,NA,0,2,32,19,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-100209","lake vincent north",43649,"es","southland","Polymictic","ECOLI",25,"unassessed, nM=24(162); nQ=12(54); nY=4(13)",15,NA,NA,NA,NA,0,2,24,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"orc-00036","lake waihola at end of jetty",44391,"orc","otago","Polymictic","TP",111,"quarterly",15,1,"Likely improving","ok",1,6,0,106,55,14,55,12.4086329765507,0.00610674259563756,55,-18,1266.66666666667,351,-0.0512820512820513,-0.477658763906664,0.632893098466351,0.316446549233175,0,0.818181818181818,0,46,1266.66666666667,-0.495724755700326,49.3461421009772,-2.00318170288556,0.657402044472101,0.29672130513561,0.277578878997334,0.316446549233175,-1.07766251239201,NA
"orc-00036","lake waihola at end of jetty",44391,"orc","otago","Polymictic","NH4N",111,"quarterly",15,NA,NA,"< 5 Non-censored values",1,6,0,106,55,14,55,4.23675176175177,0.237007998716231,55,NA,NA,NA,NA,NA,NA,NA,0.945454545454545,0.0545454545454545,1,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"orc-00036","lake waihola at end of jetty",44391,"orc","otago","Polymictic","TN",111,"quarterly",15,1,"Likely improving","ok",1,6,0,106,55,14,55,14.7583064088153,0.00203528652465731,55,-24,1266.66666666667,351,-0.0683760683760684,-0.646244209991369,0.518121212324523,0.259060606162262,0,0.818181818181818,0,460,1266.66666666667,-4.42481449699662,489.867497854727,-14.7967909866401,4.86535414271458,0.241202603583113,0.224035612210056,0.259060606162262,-0.961916194999265,NA
